#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85002151485_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 11:11:42.538 CEST
#QUERYTIME 161 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857332812831,85,373.5078,518.2542,851.5842,-158.1264,-500.2187,66.092,809518416
857332812848,85,373.4058,518.5371,851.7745,-128.8497,-439.0981,-216.1352,809518416
857332829209,85,373.5246,518.2037,851.5386,-247.1635,-519.4144,-12.5295,809519791
857332829217,85,373.386,518.4427,851.756,-75.3997,-354.5372,-176.3248,809518416
857333861400,85,373.4622,518.5195,851.6752,-221.1212,-668.6646,-184.9272,809518416
857333861405,85,373.3029,518.3351,851.5968,-51.9003,-341.7365,-255.5244,809518416
857333861407,85,373.3947,518.3166,851.5981,-219.7816,-405.2931,-249.595,809518416
857333861408,85,373.4074,518.3573,851.6723,-168.5064,-615.7133,-470.2201,809518416
857333861412,85,373.3952,518.3795,851.4888,-27.6,-750.2676,-59.7679,809519791
857333861413,85,373.4066,518.3224,851.665,-114.7423,-718.5242,-235.8778,809518416
857333861414,85,373.4163,518.3414,851.6514,-238.0074,-556.2334,-168.3898,809518416
857333861415,85,373.4275,518.3364,851.5931,-165.0849,-509.2302,-282.4009,809518416
857333861416,85,373.4062,518.3373,851.6593,-58.5799,-553.597,47.8919,809518416
857333861419,85,373.3436,518.4032,851.6334,-123.9932,-480.0267,-141.1881,809518416
857333861421,85,373.4163,518.3454,851.6408,-75.5115,-625.9162,-485.2382,809518416
857333861422,85,373.399,518.3557,851.658,-178.7765,-720.2543,86.2079,809518416
