#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85009220204_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 12:01:41.208 CEST
#QUERYTIME 44 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857572461573,85,368.2036,421.6907,883.7386,-593.9664,311.8242,-15.3945,994908152
857572461575,85,368.2464,421.7254,883.7075,-457.6151,191.4151,-154.7225,994908152
857572461582,85,368.2588,421.776,883.726,-751.8463,244.9914,-45.4719,994908152
857572461583,85,368.2586,421.7373,883.6992,-614.0719,150.3488,-199.0444,994908152
857572461590,85,368.2502,421.7598,883.7839,-715.7986,231.7827,-113.7039,994908152
857573510143,85,368.1395,421.7751,883.6602,-520.8613,163.2412,-4.3256,994908159
857573510150,85,368.2708,421.7295,883.6876,-622.6981,194.7729,-37.606,994908152
857573510151,85,368.2637,421.7584,883.6976,-620.7025,237.8288,-15.4608,994908152
857573510152,85,368.2675,421.78,883.6813,-694.1531,168.6002,-37.7302,994908152
857573510158,85,368.2524,421.7441,883.6865,-571.2287,152.6795,117.4207,994908152
857573510159,85,368.2664,421.7504,883.6812,-567.376,241.9285,-42.4582,994908152
857573510160,85,368.259,421.7699,883.6631,-518.6412,291.05,45.6513,994908152
857573510166,85,368.2372,421.7712,883.6703,-702.2241,297.2842,-161.058,994908152
857573510167,85,368.2538,421.7607,883.6595,-680.8723,270.7043,-115.5639,994908152
857573510168,85,368.2509,421.7462,883.6928,-678.2318,242.3992,-195.1076,994908152
857573510175,85,368.2121,421.7368,883.7037,-624.8622,321.5455,-168.7513,994908152
857574558718,85,368.2353,421.737,883.6843,-555.3537,228.2044,-50.5954,994908152
857574558719,85,368.2509,421.7523,883.6584,-527.3081,180.2244,18.2087,994908152
857574558720,85,368.2389,421.7401,883.6863,-684.9174,167.3929,-20.2723,994908152
857574558726,85,368.2718,421.7663,883.691,-609.9629,211.9589,-33.7429,994908152
857574558727,85,368.2764,421.7331,883.6906,-599.212,213.1935,-36.2661,994908152
857574558728,85,368.2484,421.733,883.6895,-552.3791,240.8875,65.3524,994908152
857574558734,85,368.2189,421.7332,883.61,-565.6652,177.7942,24.389,994908152
857574558735,85,368.2507,421.736,883.7015,-606.3421,198.4201,-52.0272,994908152
857574558736,85,368.2812,421.7539,883.6853,-679.1498,181.2342,36.5183,994908152
857574558743,85,368.2305,421.759,883.6201,-560.4786,170.4183,-36.3865,994908152
857574558744,85,368.2906,421.7038,883.7327,-673.2549,312.2852,-65.0073,994908152
857574558751,85,368.3089,421.6381,883.7559,-687.9193,291.015,-92.0217,994908152
857574575113,85,368.2545,421.6122,883.775,-584.8876,211.0168,2.7791,994908152
857613356030,85,368.259,421.78,883.6804,-617.8577,308.3413,-11.9877,994908152
857613356031,85,368.2622,421.7271,883.7013,-686.8,179.3528,-153.6442,994908152
857613356032,85,368.2619,421.7623,883.7388,-661.1561,198.7115,12.2369,994908152
857613356038,85,368.2428,421.7597,883.6743,-685.2518,129.7289,-108.9295,994908152
857613356039,85,368.251,421.7644,883.6726,-536.0269,213.9539,37.7844,994908152
857613356040,85,368.2801,421.7639,883.6375,-581.1483,173.7441,-53.2884,994908152
857613356047,85,368.1961,421.7744,883.6874,-540.6512,136.3128,-44.9302,994908152
857613356048,85,368.1969,421.7894,883.7145,-533.1478,212.4813,-55.2533,994908152
857613372409,85,368.1361,421.7712,883.6064,-561.8052,92.5396,-42.3171,994908159
#OK
