#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85002130666_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 11:11:33.234 CEST
#QUERYTIME 45 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857771920900,85,398.3804,468.8811,902.9334,-350.6573,71.1126,-335.8912,994028479
857771920909,85,398.3307,468.7056,902.9749,-446.9064,24.7161,-303.4445,993931712
857774018045,85,398.4279,468.747,902.7632,-452.6933,6.5055,-267.881,993931712
857774018063,85,398.347,468.6336,902.8779,-445.7512,-20.6553,-337.8679,993931712
857775082997,85,398.5799,468.9133,902.8365,-675.7091,-257.2143,-430.2802,994028608
857775082998,85,398.63,468.9628,902.776,-629.4724,-317.3096,-372.5796,994028608
857775082999,85,398.4477,468.892,902.7662,-579.2524,-411.5243,-349.0713,994028608
857775083005,85,398.4239,468.8599,902.9066,-552.2531,-541.3721,-292.9221,994028479
857775083006,85,398.3046,468.7963,902.9132,-586.0225,-383.3459,-393.5863,994028479
857775083007,85,398.4962,468.8965,902.8842,-379.6968,-339.3161,-169.4868,994028608
857775083015,85,398.4655,468.9076,902.7787,-544.6136,-315.7278,-531.6002,994028608
857775083022,85,398.5818,468.9632,902.9174,-627.4958,-408.7398,-493.5372,994028608
857775083024,85,398.4764,468.7711,902.8816,-375.7227,-62.1996,-279.2936,994028608
857775083030,85,398.6016,469.0114,902.801,-482.8351,-200.4341,-534.8176,994028608
