#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85004329437_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 11:28:03.136 CEST
#QUERYTIME 45 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857522261074,85,377.0375,455.7529,877.7812,-160.0381,633.6932,-169.2893,993942940
857523293232,85,376.9238,455.724,877.74,312.3081,610.5588,-476.2155,993942931
857564204080,85,377.1022,455.7351,877.7426,202.7895,437.7184,-476.5006,993942940
857564204085,85,376.9385,455.6839,877.6784,64.469,289.3241,-356.0548,993942931
857564204086,85,376.9979,455.6147,877.6919,161.6447,417.9096,-436.6945,993942940
857564204087,85,376.9648,455.6181,877.5251,16.7356,569.0099,-366.8971,993942940
857564204093,85,376.9293,455.601,877.5989,44.1499,487.3211,-359.4238,993942931
857564204094,85,377.0613,455.8044,877.6688,88.0691,356.0468,-490.217,993942940
857564204095,85,377.0264,455.7777,877.6913,193.4656,404.4889,-295.107,993942940
857564204102,85,377.0019,455.8131,877.6777,-40.4165,364.3881,-271.303,993942940
857565252654,85,376.9627,455.7123,877.6255,78.7306,648.9002,-332.7505,993942940
857565252656,85,376.9446,455.6186,877.6282,152.1517,456.1084,-412.8456,993942931
857565252661,85,376.9509,455.7318,877.6236,9.4098,212.2512,-354.3337,993942931
857565252662,85,376.9664,455.7327,877.6289,129.3337,556.7349,-273.4454,993942940
857565252663,85,376.9605,455.6511,877.5358,102.5004,590.1413,-390.0731,993942940
857565252664,85,377.116,455.7121,877.6581,28.7449,417.5672,-408.4774,993942940
857565252669,85,377.0017,455.7576,877.5656,131.6228,363.632,-241.958,993942940
857565252670,85,376.9419,455.7789,877.6844,188.2122,441.7948,-457.4395,993942931
857565252671,85,377.0466,455.7208,877.6453,-56.2239,442.3689,-459.2924,993942940
857565252672,85,377.0512,455.7184,877.6223,86.1468,540.9785,-431.1625,993942940
857565252676,85,376.9897,455.8021,877.4917,52.1141,366.11,-438.1337,993942940
857565252677,85,376.9264,455.7827,877.5258,42.3881,477.2772,-445.8457,993942931
857565252678,85,376.9746,455.7367,877.7343,83.0062,534.4363,-341.4686,993942940
857565252679,85,377.0255,455.6924,877.6678,162.4546,488.2934,-310.1687,993942940
857565252680,85,376.9025,455.6874,877.7096,24.2735,398.5293,-309.808,993942931
857566301230,85,376.9569,455.7419,877.627,88.2332,515.8131,-369.2078,993942940
857566301231,85,376.9773,455.7504,877.6135,128.8091,568.667,-326.3089,993942940
857566301232,85,376.9246,455.7271,877.6193,48.3788,422.6309,-471.2443,993942931
857566301238,85,376.969,455.7649,877.5845,65.5901,411.6023,-363.2573,993942940
857566301239,85,376.9892,455.7896,877.6491,81.0553,468.5985,-374.4968,993942940
857566301240,85,376.9632,455.7432,877.6271,41.5705,534.3957,-461.1364,993942940
857566301245,85,376.9323,455.6787,877.6396,-90.0904,375.4385,-298.1627,993942931
857566301246,85,376.9405,455.7545,877.6379,129.1636,413.1514,-505.3931,993942931
857566301247,85,376.9643,455.7425,877.6304,6.0821,551.8146,-419.9152,993942940
857566301248,85,376.9515,455.7289,877.6166,-11.2472,420.3469,-308.1383,993942931
857566301252,85,376.9544,455.6802,877.6306,43.6243,470.8301,-238.4149,993942940
857566301253,85,377.0266,455.7772,877.6334,118.467,592.4594,-463.5532,993942940
857566301254,85,376.9541,455.7399,877.6288,164.7337,309.5419,-184.62,993942940
857566301255,85,376.9547,455.7406,877.6276,-59.7456,510.0898,-451.3381,993942940
857566301256,85,376.9582,455.7374,877.6324,-16.5974,440.0583,-421.8516,993942940
857566317617,85,376.9472,455.7123,877.6841,55.9204,471.6929,-348.5564,993942931
857566317625,85,376.9711,455.7553,877.638,-8.2913,447.5869,-591.9865,993942940
857566317633,85,377.0108,455.6228,877.6642,-34.0144,489.0943,-338.6724,993942940
857567349806,85,376.9525,455.7379,877.6213,174.9946,401.6098,-423.868,993942931
857567349807,85,376.9723,455.7289,877.6364,206.3524,414.7844,-470.7702,993942940
857567349808,85,376.941,455.7414,877.6183,96.244,462.2911,-331.4633,993942931
857567349814,85,376.9467,455.7514,877.6296,47.5362,537.8239,-481.5081,993942931
857567349815,85,376.8062,455.83,877.6462,70.0211,510.9666,-398.4964,993942931
857567349816,85,376.9501,455.7287,877.6288,12.4927,390.9298,-415.8451,993942931
857567349822,85,376.9743,455.7838,877.5645,62.1404,474.567,-470.6717,993942940
857567349823,85,376.9545,455.7278,877.6159,46.4217,464.321,-370.3737,993942940
857567349824,85,376.9532,455.7314,877.6276,69.372,496.4255,-394.4861,993942940
857567349828,85,377.0134,455.8695,877.7111,-7.1006,488.2928,-550.9078,993942940
857567349829,85,376.92,455.8109,877.5571,-80.4148,420.7802,-326.5006,993942931
857567349830,85,376.9131,455.7174,877.6161,124.8715,550.1729,-426.1374,993942931
