#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85012380353_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 12:20:58.713 CEST
#QUERYTIME 43 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857422744160,85,359.9151,464.9468,872.5723,679.7669,-681.6613,177.5799,997152135
857462590039,85,359.9724,464.942,872.5746,648.8727,-663.0443,265.6547,997152135
857462590040,85,359.8977,464.9557,872.6464,694.7079,-757.7461,296.4969,997152135
857462590046,85,359.8896,464.9018,872.6089,672.3477,-688.9926,278.9153,997152135
857462590047,85,359.9097,464.9149,872.6124,678.2414,-669.2123,275.1533,997152135
857462590048,85,359.888,464.915,872.6049,663.9655,-642.8358,256.6919,997152135
857463638615,85,359.9165,464.9148,872.631,623.7937,-678.5048,284.9742,997152135
857463638616,85,359.9586,464.9166,872.6396,623.525,-651.0475,303.3456,997152135
857463638622,85,359.8756,464.9341,872.6092,658.8373,-703.1065,260.6021,997152135
857463638623,85,359.9156,464.9012,872.5894,667.1727,-674.8428,267.5852,997152135
857463638624,85,359.9365,464.9321,872.6285,654.9868,-665.8676,273.3328,997152135
857463655001,85,359.9774,465.0268,872.6218,641.0928,-703.3004,275.8628,997152135
857464687191,85,359.9815,464.9191,872.6524,641.6572,-679.0058,298.8999,997152135
857464687192,85,359.9971,464.8879,872.6288,704.2897,-665.9047,339.8348,997152135
857464687198,85,360.0152,464.9203,872.616,661.6306,-617.9645,308.7759,997152135
857464687199,85,359.9381,464.892,872.6121,652.1188,-685.7127,258.5409,997152135
857464687200,85,359.9532,464.8698,872.6713,671.4419,-672.5529,299.8977,997152135
857464703577,85,359.9653,465.0121,872.592,644.2238,-708.7726,287.5874,997152135
857465735775,85,359.9171,464.9698,872.6126,671.726,-648.8497,346.1591,997152135
857465735776,85,359.8939,464.8645,872.5899,645.2949,-717.5677,356.8545,997152135
857465752153,85,359.9456,465.0351,872.5884,622.8834,-666.5161,237.4157,997152135
857466784352,85,359.8848,464.8713,872.5966,651.1823,-688.4506,353.8844,997152135
#OK
