#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85010110407_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2014-05-27 12:07:26.233 CEST
#QUERYTIME 44 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
857736400692,85,419.7815,498.5653,896.7158,18.5093,-236.4716,-252.456,994003269
857737449258,85,419.6436,498.6654,896.7228,-70.3701,-212.5949,-242.7717,994003269
857737449259,85,419.7668,498.4694,896.6282,69.3204,-223.3918,-129.6085,994003269
857737449260,85,419.6889,498.6787,896.6569,24.6443,-66.1339,-174.5937,994003269
857737449267,85,419.7444,498.5202,896.6864,-20.8176,-175.9373,-137.4571,994003269
857737449268,85,419.7455,498.5117,896.6558,19.6121,-184.1552,-130.1615,994003269
857737449269,85,419.6733,498.657,896.7046,-32.4232,-40.0249,-161.1163,994003269
857737449276,85,419.7325,498.5014,896.6331,41.6689,-163.2339,-133.4593,994003269
857737449277,85,419.673,498.5971,896.674,15.853,-196.5576,-136.2237,994003269
857737449285,85,419.658,498.5016,896.6287,36.409,-186.6604,-183.5175,994003269
857776246562,85,419.6743,498.5485,896.7011,-21.4508,-211.6939,-198.8972,994003269
857776246570,85,419.6364,498.6324,896.6962,-30.9659,-212.4835,-248.1315,994003269
857776246571,85,419.7521,498.5215,896.679,-28.8406,-211.1841,-111.9595,994003269
857776246572,85,419.7477,498.6594,896.6192,28.3082,-123.4511,-185.7478,994003269
857776246579,85,419.7376,498.5195,896.6751,32.4839,-198.1664,-123.0589,994003269
857776246580,85,419.7479,498.5003,896.6649,0.323,-170.2124,-122.0566,994003269
857776246581,85,419.7572,498.5148,896.699,75.7582,-315.8168,-181.0845,994003269
857776246588,85,419.7335,498.5453,896.6935,54.5062,-314.078,-175.9716,994003269
857776246597,85,419.6455,498.4853,896.6276,29.7321,-183.1057,-169.1547,994003269
857777295146,85,419.7242,498.4814,896.7546,-123.8252,-54.4647,-141.5011,994003269
857777295147,85,419.7582,498.5888,896.5803,71.2055,-142.1376,-201.1371,994003269
857777295148,85,419.6876,498.6215,896.6412,24.2789,-43.4181,-212.8256,994003269
857777295155,85,419.7743,498.5134,896.5514,56.3297,-223.2538,-182.62,994003269
857777295156,85,419.7311,498.6143,896.5631,33.2007,-128.1997,-186.4305,994003269
857777295164,85,419.7343,498.5707,896.6648,18.8387,-308.3702,-190.3747,994003269
857777295165,85,419.8059,498.4525,896.7038,45.7637,-269.8332,-166.5248,994003269
857777295173,85,419.6369,498.5316,896.6056,-13.3381,-188.827,-159.7832,994003269
857778343740,85,419.7949,498.6248,896.6649,-0.7784,-197.889,-149.4816,994003269
857778343749,85,419.6945,498.6019,896.7221,126.1127,-128.4522,-105.7332,994003269
857779392325,85,419.7397,498.5648,896.4939,38.001,-199.9151,-97.0178,994003269
857780440850,85,419.6964,498.4949,896.6391,148.6641,-136.5171,-276.6782,994003269
857780440867,85,419.8481,498.5028,896.6573,-51.1155,-176.1498,-314.8851,994003269
857780440884,85,419.7494,498.5682,896.5704,-27.2373,-166.5154,-319.8669,994003269
#OK
