#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85001631457_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 16:29:26.158 CEST
#QUERYTIME 171 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854695498837,85,502.103,484.2606,543.1895,-74.5884,-671.3792,71.12,589777297
854696547363,85,502.2937,484.3059,543.3412,-93.5238,-610.1281,-283.2308,589777297
854696547370,85,502.022,484.4645,543.2479,-250.0785,-401.5509,-355.905,589783002
854696547371,85,502.2077,484.3251,543.2822,-174.09,-535.7527,-251.5211,589777297
854696547372,85,502.17,484.1784,543.049,-158.8358,-445.5548,-481.8293,589777297
854696547379,85,501.9934,484.2264,543.118,-108.8029,-499.4596,-136.2553,589777297
854696547381,85,502.1205,484.2963,543.25,-97.5865,-690.473,-345.2379,589777297
854696547386,85,502.1462,484.2767,543.1684,-326.3116,-171.8306,-445.3262,589777297
854696547387,85,502.1257,484.3008,543.106,-221.3933,-605.9158,-565.7381,589777297
854696547388,85,502.3212,484.2588,543.3036,-122.0173,-488.5133,-187.6867,589777297
854696547395,85,502.0605,484.1989,543.1763,-206.7913,-155.3444,-296.2264,589777297
854696547396,85,502.3041,484.2671,543.1094,-248.4758,-325.6657,-32.9598,589777297
854696547397,85,501.9628,484.6739,543.0717,-189.2727,-607.2523,-176.434,589783002
854696547404,85,502.0305,484.5398,543.0386,-32.0653,-469.2598,-239.6642,589783002
854696547430,85,502.0781,484.2528,543.2835,-77.1504,-291.5222,25.0256,589777297
854697595930,85,502.3761,484.2952,543.2599,-130.6982,-603.1852,-272.8315,589777297
854697595938,85,502.2092,484.3165,543.0803,-271.2113,-646.4737,-220.6775,589777297
854697595945,85,502.0893,484.3288,543.0946,-534.6318,-386.2672,-196.237,589777297
854697595947,85,502.2015,484.3658,543.0769,-216.2299,-247.5563,-139.086,589777297
854697595948,85,502.1677,484.1892,543.2313,-74.1647,-556.7335,-238.6449,589777297
854697595953,85,502.1789,484.2395,543.1754,9.1467,-638.2847,-149.8342,589777297
854697595954,85,502.4576,484.1173,543.1562,-65.2787,-469.5576,-224.7853,589777297
854697595955,85,502.1586,484.2633,543.0775,-370.6352,-441.6491,-232.6106,589777297
854697595956,85,502.1247,484.2214,543.196,-79.9565,-464.3317,-347.2548,589777297
854697595957,85,502.1322,484.2527,542.9239,-227.9879,-395.6725,-293.2623,589777262
854697595962,85,502.3301,484.1862,543.0747,-191.1565,-435.4908,-228.562,589777297
854697595963,85,502.2385,484.2522,543.0463,-210.1184,-348.8203,-281.229,589777297
854697595964,85,502.14,484.2717,543.1176,-294.6872,-181.8786,-213.2033,589777297
854697595965,85,502.109,484.2775,543.1793,-114.0095,-460.9222,-499.0518,589777297
854697595970,85,501.968,484.1335,543.1393,-246.2285,-526.7136,-209.9118,589777297
854697595971,85,502.1778,484.2804,543.0183,-130.7304,-307.4725,-29.5607,589777297
854697595972,85,502.1253,484.2978,543.1466,-463.9731,-532.3114,-203.7155,589777297
854697595973,85,502.2999,484.085,543.0741,-181.8179,-316.8284,-67.8398,589777297
854697595979,85,502.0596,484.3359,543.1187,105.7345,-349.3944,-264.4234,589777297
854697595980,85,502.0307,484.4726,543.1808,-270.7483,-501.4896,-247.0589,589783002
854697595981,85,502.0833,484.3629,543.1544,-347.7747,-277.7077,-271.5079,589777297
854697595982,85,502.4064,484.1735,543.1014,-35.7674,-392.4301,-226.5381,589777297
854697595988,85,502.0125,484.6208,543.0417,-82.7221,-517.1779,-221.291,589783002
854697595989,85,501.9343,484.3265,543.1385,-329.3382,-502.8529,-210.565,589777294
854697595990,85,502.2153,484.1524,543.1227,95.1544,-492.1747,-266.4834,589777297
854698628136,85,501.8847,484.268,543.1024,-295.0176,-504.8421,-194.8212,589777294
854698628143,85,502.4474,484.1522,543.1423,-254.6018,-289.3068,-185.7551,589777297
854698628144,85,501.8939,484.2506,543.0905,-297.1322,-563.9802,-202.2857,589777294
854698628152,85,501.8324,484.2776,543.0345,-201.2829,-475.1153,-188.6364,589777294
854698644506,85,502.0519,484.0998,543.1326,-284.761,-562.2059,-81.829,589777297
854698644513,85,501.9332,484.3066,543.178,52.5388,-452.8445,-211.4495,589777294
854698644514,85,502.0555,484.2258,543.1801,-94.2019,-540.4198,-231.5857,589777297
854698644515,85,502.1481,484.0863,543.169,-135.8272,-290.5136,-153.4339,589777297
854698644521,85,502.1411,484.2659,543.148,-126.7324,-554.3325,-109.0112,589777297
854698644522,85,502.1582,484.3337,543.1016,-167.1357,-514.959,-91.6938,589777297
854698644523,85,502.1331,484.3868,543.1288,-187.1922,-376.9682,-194.5886,589783002
854698644524,85,502.1979,484.3322,543.0502,-344.2083,-330.4113,-121.3989,589777297
854698644529,85,502.1318,484.2953,543.1417,-156.3942,-757.4162,-406.6969,589777297
854698644530,85,502.1328,484.2834,543.1458,-150.2644,-646.3704,-119.528,589777297
