#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85003561532_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 15:31:47.050 CEST
#QUERYTIME 80 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854007681984,85,479.0694,496.5661,459.6299,-977.1911,-530.7131,-684.0849,86272260
854007698361,85,479.0716,496.477,459.7729,-1044.0143,-575.3925,-701.4944,86272260
854009795474,85,478.9588,496.606,459.6496,-766.6646,-707.5806,-704.8605,86272260
854057997115,85,479.0083,496.2455,459.78,-599.6861,-572.3045,-929.8035,86272260
854057997123,85,479.0667,496.3239,459.7381,-680.6448,-368.5624,-929.5491,86272260
854057997130,85,478.9516,496.4923,459.8853,-590.7679,-327.3426,-1049.7291,86272260
854057997131,85,479.045,496.4881,459.7034,-569.6458,-375.5442,-1158.583,86272260
854057997132,85,479.0772,496.3706,459.5815,-597.9456,-330.0062,-919.43,86272260
854057997137,85,479.0764,496.5288,459.6421,-619.8622,-583.2706,-966.3904,86272260
854057997138,85,478.9305,496.2911,459.8378,-631.1587,-342.0109,-854.3769,86272260
854057997139,85,479.0417,496.5047,459.7141,-533.584,-454.0384,-964.46,86272260
854057997140,85,479.0984,496.5042,459.7957,-494.2288,-273.6425,-988.2984,86272260
