#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85005778186_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 17:23:09.264 CEST
#QUERYTIME 45 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854410499579,85,522.3732,539.0219,509.3961,-361.3775,-414.3664,-357.2547,752590512
854410499580,85,522.3352,539.146,509.3165,-480.8482,-295.2195,-144.5024,752589003
854410499587,85,522.3654,539.1104,509.5368,-481.0272,-359.1375,-278.9172,752589003
854410499588,85,522.2778,539.0981,509.3758,-257.9137,-183.5074,-179.823,752589003
854411548155,85,522.3168,539.0867,509.4287,-502.7412,-52.3825,-159.7355,752589003
854411548156,85,522.3179,539.1273,509.4309,-456.2327,-401.6084,-250.811,752589003
854411548157,85,522.3196,539.1055,509.383,-364.5984,-220.3107,-300.2256,752589003
854411548158,85,522.2792,539.0403,509.386,-455.1493,-256.8607,-173.2657,752590512
854411548162,85,522.3792,539.1696,509.5121,-482.7587,-250.8667,-334.8321,752589003
854411548163,85,522.3782,539.0923,509.4082,-439.2428,-222.9673,-278.7532,752589003
854411548164,85,522.3561,539.0589,509.4386,-443.7438,-265.2671,-339.1462,752590512
854411548165,85,522.3648,539.1299,509.3874,-353.9151,-210.2789,-336.4972,752589003
854411548166,85,522.2408,539.027,509.3746,-452.6527,-310.3276,-199.2738,752590512
854411548168,85,522.3041,539.0956,509.5907,-486.5268,-164.7153,-252.1756,752589003
854412596723,85,522.2498,539.1105,509.4548,-504.8986,-189.6606,-191.8597,752589003
854412596725,85,522.4041,539.1972,509.5566,-421.8854,-266.2818,-264.1772,752589003
854412596730,85,522.3466,539.028,509.4544,-426.7299,-375.9238,-293.6793,752590512
854412596731,85,522.3569,539.0905,509.4373,-333.6534,-355.2668,-267.5586,752589003
854412596732,85,522.3215,539.048,509.4,-420.8341,-229.862,-225.1194,752590512
854412596733,85,522.3101,539.0872,509.407,-337.6742,-249.6598,-334.4603,752589003
854412596734,85,522.3415,539.0521,509.3805,-423.128,-198.3933,-243.1531,752590512
854412596735,85,522.2917,539.0479,509.4006,-401.7581,-416.7489,-179.1844,752590512
854412596738,85,522.2518,539.0269,509.3937,-284.0468,-366.6472,-306.438,752590512
854412596739,85,522.3232,539.0928,509.4367,-534.1497,-182.8515,-230.1555,752589003
854412596740,85,522.3148,539.0941,509.4389,-530.6124,-181.1148,-225.3877,752589003
854412596741,85,522.3852,539.0738,509.3796,-370.6201,-237.6373,-290.5221,752589003
854412596742,85,522.329,539.0513,509.4299,-417.3432,-256.3904,-204.7141,752590512
854412596743,85,522.3169,539.0833,509.4758,-290.8264,-169.7908,-295.25,752589003
854412596744,85,522.2953,539.099,509.2945,-485.0875,-359.2053,-244.3697,752589003
854412596748,85,522.23,539.0049,509.3065,-453.242,-325.4609,-325.419,752590512
854412596749,85,522.4003,539.1235,509.5878,-491.8498,-246.1059,-373.5151,752589003
854413628928,85,522.343,539.0646,509.4713,-273.3199,-371.8689,-248.9734,752589003
854413645298,85,522.3305,539.0013,509.4187,-467.8944,-319.0087,-282.5801,752590512
854413645299,85,522.2516,539.103,509.3628,-326.1651,-219.8358,-291.2844,752589003
854413645300,85,522.3831,539.087,509.3621,-474.4748,-248.2581,-287.4757,752589003
854413645302,85,522.2603,539.0017,509.3788,-392.9708,-262.4216,-267.7861,752590512
854413645303,85,522.3528,539.1626,509.5752,-402.9142,-296.7206,-289.6425,752589003
854413645305,85,522.3644,539.0811,509.4202,-465.442,-257.666,-186.9304,752589003
854413645306,85,522.3452,539.046,509.4433,-343.4931,-276.739,-335.3299,752590512
854413645307,85,522.2918,539.0962,509.4134,-363.3229,-270.4174,-248.2482,752589003
