#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85002340886_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 15:29:37.078 CEST
#QUERYTIME 60 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
853897368581,85,494.9108,466.4822,454.936,-252.038,503.6725,-204.9839,86356090
853897368582,85,495.1122,466.6017,455.0093,-407.4217,466.5519,33.7601,86356090
853897368583,85,495.1472,466.5485,454.8678,-452.5083,524.5363,54.2547,86356093
853897368590,85,495.1077,466.4573,455.0676,-268.302,526.6514,-214.0642,86356090
853897368591,85,495.0355,466.4421,455.1031,-336.015,315.0368,-7.4185,86356067
853897368592,85,495.0677,466.5031,454.8517,-470.7178,436.8318,-39.1627,86356090
853897368599,85,495.0882,466.5502,454.9188,-247.8556,315.7839,-201.1046,86356090
853898417151,85,495.0487,466.4735,455.172,-213.9882,349.7366,-165.5056,86356067
853898417156,85,495.1552,466.4906,455.1663,-545.2681,450.0779,-188.9372,86356066
853898417157,85,495.2318,466.5037,454.9384,-286.4919,350.4359,-137.8263,86356093
853898417158,85,495.2235,466.3068,454.9925,-281.5056,617.0328,-211.9464,86356093
853898417159,85,495.0504,466.4292,454.9601,-397.5277,410.3943,-87.3244,86356090
853898417160,85,495.1412,466.2892,455.1618,-259.1866,419.6491,-157.037,86356066
853898417165,85,495.1293,466.4231,454.966,-372.5488,455.0258,-251.3152,86356093
853898417166,85,495.1326,466.3307,454.9521,-207.2174,396.8736,-221.1845,86356093
853898417167,85,495.3018,466.4379,454.9804,-352.0095,578.7952,-186.9872,86356093
853898417168,85,495.2346,466.3675,454.9726,-158.6476,564.5344,-247.4372,86356093
853898417173,85,495.2012,466.3875,455.0885,-319.4369,425.3144,-146.7686,86356066
853898417174,85,495.1104,466.3865,454.9867,-259.0183,490.8276,-167.2405,86356090
853898417175,85,495.1601,466.4178,454.9993,-480.4542,506.7259,-330.2406,86356093
853898417176,85,495.188,466.2648,455.1672,-313.0634,423.4891,-152.1786,86356066
853898417182,85,495.1045,466.4985,454.8689,-335.983,517.0856,-39.0914,86356090
853898417183,85,495.081,466.4057,454.9518,-431.8048,430.6299,-71.2831,86356090
853898417184,85,495.0847,466.3604,454.8882,-207.3069,307.7437,-117.0952,86356090
853898433545,85,495.1763,466.5139,454.7452,-469.912,455.2289,-67.3728,86356093
853898433553,85,495.0225,466.4611,455.0114,-338.6203,420.8722,53.1796,86356090
853898433561,85,495.1904,466.5051,454.867,-486.385,290.4969,-110.5383,86356093
853899465723,85,495.2209,466.5052,454.9198,-225.11,616.5342,-127.6693,86356093
853899465732,85,495.0656,466.45,454.9638,-456.7905,414.6541,-191.7272,86356090
853899465733,85,495.2419,466.3937,454.9534,-240.9942,488.4678,-67.2631,86356093
853899465734,85,495.2032,466.4938,454.9617,-385.3462,464.5212,-174.6338,86356093
853899465735,85,495.136,466.3704,455.1469,-359.5219,484.816,-2.86,86356066
853899465741,85,495.1922,466.4368,454.9474,-312.6195,455.2736,-94.7678,86356093
853899465742,85,495.1382,466.5015,455.0358,-394.7293,555.0115,-103.0485,86356093
853899465743,85,495.1958,466.4637,454.8706,-464.3364,483.1068,-6.0213,86356093
853899465744,85,495.1733,466.4318,454.9789,-271.2724,422.9774,133.6653,86356093
853899465748,85,495.2007,466.348,454.8201,-404.9432,446.5739,-202.4772,86356093
853899465749,85,495.1977,466.3671,455.0183,-413.3797,486.5734,-220.0675,86356093
853899465750,85,495.2184,466.4478,454.9451,-213.5618,389.7806,-108.5772,86356093
853899465751,85,495.1919,466.4143,454.9582,-338.9561,392.3471,-154.2248,86356093
853899465752,85,495.2057,466.3997,454.9998,-275.2563,456.0336,-52.1137,86356093
853899465757,85,495.1953,466.4257,454.9437,-464.8187,439.8589,-200.8773,86356093
853899465758,85,495.2232,466.4188,454.9748,-292.5777,431.458,-112.6589,86356093
853899465759,85,495.2235,466.394,454.9898,-345.042,543.944,-139.7068,86356093
853899465760,85,495.1862,466.423,454.9653,-558.9519,520.8869,-122.8274,86356093
853899465766,85,495.1173,466.4879,454.8044,-385.5237,496.1949,-236.4568,86356093
853899465767,85,495.2074,466.3949,454.9609,-287.8372,326.6413,-28.3073,86356093
853899465768,85,495.2763,466.4924,454.9164,-490.1752,470.6471,-195.8859,86356093
853899465776,85,495.1109,466.3855,454.9605,-316.095,772.1139,-37.0975,86356090
853899482121,85,495.1784,466.449,455.0047,-188.6229,239.5164,-17.8478,86356093
853899482129,85,495.29,466.4317,455.0076,-450.8201,586.6707,-94.1151,86356093
853899482137,85,495.1655,466.3494,454.959,-563.8293,487.4998,-95.5026,86356093
