#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85007912388_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 17:50:31.551 CEST
#QUERYTIME 42 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854104315278,85,517.5685,533.9049,478.6666,-468.7214,-304.0205,34.7823,321150853
854112703890,85,517.4075,533.8752,478.6156,-240.3154,-437.7174,57.757,321150853
854112703891,85,517.527,533.9419,478.6408,-279.1734,-486.4981,-17.355,321150853
854112703897,85,517.4948,533.905,478.708,-327.8408,-446.8224,22.8274,321150853
854112703898,85,517.3741,533.8898,478.6335,-219.951,-410.3015,69.2672,321150853
854112703900,85,517.4244,533.8638,478.6062,-163.9041,-367.9161,9.3964,321150853
854112703905,85,517.4679,533.9296,478.6412,-242.0952,-498.6737,2.3816,321150853
854112703906,85,517.4529,533.8893,478.6468,-226.8863,-464.0294,-37.7534,321150853
854112703907,85,517.462,533.9076,478.6773,-237.6091,-452.0999,0.7582,321150853
854112703908,85,517.478,533.8975,478.6454,-251.1863,-430.7772,91.4512,321150853
854112703914,85,517.5147,533.8756,478.5587,-258.6493,-425.5972,27.6224,321150853
854112703915,85,517.5107,533.8831,478.632,-317.7592,-556.0905,48.2643,321150853
854112703916,85,517.4785,533.8883,478.5735,-202.2098,-453.1879,22.3597,321150853
854113752465,85,517.395,533.8878,478.5376,-208.9927,-392.6092,108.679,321150853
854113752466,85,517.4256,533.9026,478.6244,-233.7322,-446.614,75.7989,321150853
854113752467,85,517.4924,533.8911,478.6276,-236.2115,-485.9352,-110.8189,321150853
854113752473,85,517.4702,533.9166,478.6214,-295.4985,-449.7926,2.9821,321150853
854113752474,85,517.5204,533.9219,478.6852,-202.9696,-465.2054,54.7028,321150853
854113752475,85,517.4516,533.8972,478.6497,-219.0534,-461.4526,14.6032,321150853
854113752476,85,517.5134,533.9334,478.5715,-187.612,-411.6716,-49.5187,321150853
854113752481,85,517.4485,533.905,478.6414,-218.0391,-495.3061,135.533,321150853
854113752482,85,517.4836,533.8965,478.6438,-230.6817,-420.2831,50.9825,321150853
854113752483,85,517.471,533.8872,478.6569,-222.6282,-435.7444,48.03,321150853
854113752484,85,517.4719,533.9993,478.6288,-188.2949,-431.6458,-1.8982,321150853
854113752489,85,517.4684,533.9474,478.6742,-206.2919,-389.8591,-22.9477,321150853
854113752490,85,517.4775,533.8471,478.6698,-207.5971,-459.8033,44.2409,321150853
854113752491,85,517.4435,533.8867,478.652,-247.6346,-418.3984,37.6078,321150853
854113752492,85,517.3881,533.9057,478.6806,-301.0735,-367.0795,59.1197,321150853
854113752499,85,517.3984,533.8723,478.4832,-301.1184,-417.149,128.769,321150860
854113752501,85,517.2552,533.8941,478.6407,-319.5251,-611.3644,-62.1768,321150853
854152549778,85,517.4902,533.8312,478.488,-283.0222,-365.9681,53.9989,321150860
854152549779,85,517.5198,533.8157,478.4172,-285.6135,-423.0254,56.9097,321150860
854152549785,85,517.413,533.8875,478.6016,-163.2366,-483.9567,79.1561,321150853
854152549786,85,517.4679,533.9334,478.5578,-280.2987,-411.103,98.3336,321150853
854152549788,85,517.5221,533.8614,478.6909,-221.2339,-377.4952,-10.2659,321150853
854152549793,85,517.4949,533.8453,478.6021,-204.608,-319.2409,-70.2554,321150853
854152549794,85,517.4869,533.8495,478.615,-253.2991,-491.0493,-20.71,321150853
854152549795,85,517.465,533.8915,478.6516,-233.0315,-406.6202,-4.9112,321150853
854152549796,85,517.4767,533.8546,478.6328,-268.3224,-370.3045,99.0666,321150853
854152549802,85,517.479,533.8604,478.615,-225.7579,-461.1833,-33.294,321150853
854152549803,85,517.5079,533.8673,478.6655,-196.7143,-445.5821,17.2616,321150853
854153598371,85,517.5778,533.9421,478.6978,-288.6601,-434.5069,-1.9973,321150853
854153598372,85,517.491,533.7724,478.3837,-188.5046,-415.0026,12.5344,321150860
854153598377,85,517.3101,533.9139,478.5919,-262.1194,-282.4887,-87.5699,321150853
854153598378,85,517.4907,533.8987,478.5053,-232.4079,-400.0409,94.2062,321150860
854153598379,85,517.4247,533.8267,478.5666,-211.7332,-527.3829,-41.7811,321150853
#OK
