#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85000662956_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 16:09:19.333 CEST
#QUERYTIME 195 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854154516160,85,542.0183,513.6229,482.9278,145.4003,331.1393,81.3319,321333152
854154516176,85,542.0504,513.7599,482.8951,-65.633,-448.5822,-208.8223,321333163
854154532553,85,541.7872,513.4851,482.7567,-333.756,-207.4999,-33.9298,321333155
854154532554,85,541.793,513.476,482.7723,-290.4684,-227.7486,-24.5607,321333155
854154532563,85,541.9102,513.9056,483.0579,-55.2308,155.0806,-178.705,321333164
854155564735,85,541.9236,513.4035,482.5428,-142.5386,-182.5434,-174.4159,321333155
854155564736,85,542.0209,513.3823,482.5604,-0.7555,-258.4397,-7.7342,321333152
854155564744,85,541.9793,513.7368,482.8089,-37.5903,-305.2794,-285.0689,321333164
854155564751,85,541.98,513.554,482.5553,177.3328,-220.2803,136.1941,321333155
854155564760,85,541.9405,513.7856,482.899,-10.9797,-280.8829,-143.4562,321333164
854155581113,85,542.1078,513.5851,482.7855,-225.1463,131.2316,-271.3005,321333152
854155581114,85,542.1462,513.4305,482.9473,37.8092,-13.5718,-119.7457,321333152
854155581121,85,541.9973,513.6223,482.7248,182.7834,5.8588,171.3513,321333152
854155581122,85,541.9952,513.55,482.7939,-70.0037,-127.2103,-103.9843,321333152
854155581123,85,541.7712,513.4556,482.9302,32.6237,-95.6073,-101.1183,321333155
854155581130,85,541.9673,513.5983,482.8746,-119.3076,-187.4374,-203.2833,321333155
854155581131,85,541.9538,513.6917,482.811,48.5559,-153.0423,-141.879,321333164
854155581132,85,542.1276,513.5319,482.8683,-28.715,198.6254,-102.0737,321333152
854155581137,85,541.9733,513.6252,482.6136,-172.1309,-220.1483,94.6365,321333155
854155581138,85,541.8039,513.7389,482.6929,-162.3624,-106.96,-155.0507,321333164
854155581139,85,541.9891,513.6328,482.8296,-250.084,84.3323,389.6348,321333155
854155581147,85,541.8237,513.4553,482.8315,-242.6854,-71.2434,123.2447,321333155
854155581148,85,542.1066,513.7031,482.6402,-161.5693,-462.1015,-44.9644,321333163
854156613301,85,542.1472,513.6155,482.8347,-290.6984,114.496,257.0938,321333152
854156613302,85,541.9766,513.6942,482.9194,-109.4096,16.2354,-470.912,321333164
854156613310,85,541.9234,513.7249,482.9502,-191.1882,-82.1477,-274.3268,321333164
854156613311,85,541.9751,513.6186,482.7598,257.1783,191.8531,-13.4843,321333155
854156613312,85,541.8944,513.5731,482.673,60.488,-300.4599,-18.0822,321333155
854156613318,85,542.0912,513.5813,482.8206,131.7343,20.7806,330.2731,321333152
854156613319,85,542.1525,513.6367,482.6814,21.5323,-21.9355,-137.6122,321333152
854156613320,85,541.9521,513.5897,482.7041,13.9803,-201.6367,-304.4086,321333155
854156613327,85,541.876,513.6428,482.5911,-97.2442,-75.1194,-52.5453,321333155
854156613328,85,542.0252,513.83,482.9924,-72.0115,-107.1131,-94.3735,321333163
854156613335,85,541.9257,513.5585,483.0561,-148.9361,6.1389,87.1162,321333155
854156613336,85,542.0184,513.7451,483.0737,-54.6436,-128.2442,-107.2035,321333163
854156613344,85,541.9068,513.5931,483.024,-66.5248,10.5867,-171.5533,321333155
854156629689,85,541.8129,513.7112,482.8428,-66.1742,-248.8438,0.8976,321333164
854156629690,85,542.1354,513.5314,482.8744,-109.421,55.8953,-202.6151,321333152
854156629697,85,541.902,513.6943,482.7253,-56.7089,57.3088,-83.3261,321333164
854156629698,85,542.0037,513.6443,482.7771,0.6497,-168.3547,160.3335,321333152
854156629705,85,541.9526,513.6675,482.8299,-37.2343,11.7311,9.4771,321333155
854156629706,85,541.9561,513.6701,482.8245,-123.3402,-210.7813,37.2116,321333155
854156629707,85,541.8946,513.6223,482.701,151.8659,-222.5265,24.6361,321333155
854156629708,85,542.1505,513.4341,482.9944,108.5296,-5.3975,-7.7934,321333152
854156629713,85,542.0078,513.6522,482.7966,-131.3713,-330.8012,-1.8867,321333152
854156629714,85,541.9959,513.6818,482.7613,166.4613,-66.8113,207.5421,321333163
854156629715,85,542.072,513.6716,482.7795,-93.7345,-111.0443,-159.9416,321333152
854156629716,85,541.9913,513.6318,482.783,-22.0262,-268.19,134.2685,321333155
854156629721,85,542.0287,513.5162,482.6431,-79.2072,-32.6152,-13.6838,321333152
854156629723,85,541.9758,513.7967,483.0406,-135.6759,-283.6699,-259.2164,321333164
854156629724,85,542.0782,513.8814,483.1411,-156.2669,-254.4249,-195.1289,321333163
854157661878,85,542.0804,513.7426,482.7448,-36.8907,-313.8908,40.2223,321333163
854157661879,85,541.9894,513.6752,482.6754,-299.2406,-195.3813,317.0533,321333164
854157661885,85,541.978,513.5473,482.5746,-8.2202,40.3404,-218.3443,321333155
854157661886,85,542.0273,513.5916,482.7393,-239.7312,85.3465,182.111,321333152
854157661887,85,541.9316,513.5728,482.8646,13.8594,-138.656,-23.7321,321333155
854157661888,85,541.9822,513.7256,482.6686,66.3253,-91.7578,15.5998,321333164
854157661893,85,541.9824,513.5132,482.6591,-54.4387,-7.9427,-361.7934,321333155
854157661894,85,541.9637,513.6442,482.7697,-422.0862,355.5282,-50.375,321333155
854157661895,85,541.9481,513.6089,482.748,-53.0973,36.9842,-154.55,321333155
854157661896,85,541.9814,513.5953,482.7705,-140.6554,31.8758,-525.0289,321333155
854157661902,85,541.8422,513.6545,482.7237,37.9314,-68.2709,115.7724,321333155
854157661903,85,542.0018,513.7086,482.7418,210.4643,-32.6465,-93.5862,321333163
854157661904,85,542.0118,513.6302,482.7647,-142.7627,-125.1151,62.0443,321333152
854157661911,85,541.9706,513.6089,482.8652,-34.401,-198.0979,-386.165,321333155
854157661912,85,541.9382,513.5956,482.864,-107.171,-156.4658,147.4143,321333155
854157661919,85,541.9601,513.5962,482.739,-567.6092,-34.6396,-247.3976,321333155
854157661920,85,542.0083,513.4734,482.8337,-177.0531,-264.3835,-50.8861,321333152
854157678265,85,541.9591,513.5815,482.7599,26.3368,-128.966,133.9557,321333155
854157678266,85,542.1075,513.6428,482.7452,88.1122,127.4964,-414.3981,321333152
854157678273,85,541.8799,513.6195,482.5777,-117.3109,-125.7159,-105.2753,321333155
854157678274,85,542.0063,513.5775,482.7747,-120.8179,-157.0628,349.9841,321333152
854157678281,85,541.9685,513.6432,482.7693,29.1486,-207.7355,-151.1387,321333155
854157678282,85,542.0049,513.744,482.5989,-24.9839,-174.0429,-73.5642,321333163
854157678283,85,542.0264,513.6523,482.7475,-31.9715,-11.7499,-82.2424,321333152
854157678284,85,542.1377,513.4291,482.9992,101.0559,-58.4656,24.929,321333152
