#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85000793127_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 16:12:04.602 CEST
#QUERYTIME 121 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854196295079,85,521.3964,471.0034,489.5853,-482.9659,-95.2271,41.1814,484115500
854196295087,85,521.501,471.1527,489.5454,-447.5103,-266.6179,142.4677,484115475
854196295095,85,521.4729,471.1892,489.5579,-465.7773,-325.1531,134.4716,484115500
854196295110,85,521.5416,470.7285,489.5844,-341.7808,-111.9448,51.5454,484115475
854197343648,85,521.498,471.0624,489.6026,22.0479,-407.2007,-220.7612,484115475
854197360087,85,521.297,470.8823,489.553,-334.3645,-291.9455,513.6938,484115500
854198392256,85,521.4792,470.846,489.7571,-362.2144,-136.7251,-86.7115,484115500
854198392263,85,521.3704,471.0078,489.6728,-434.6665,-115.7464,-177.3934,484115500
854198392264,85,521.1868,471.1416,489.6021,-565.5989,-396.1355,-30.5692,484115500
854198392271,85,521.5232,471.0116,489.6151,-532.389,-243.2115,-42.2215,484115475
854198392272,85,521.4155,471.1458,489.5215,-564.1987,-365.2967,49.9808,484115500
854198408643,85,521.0456,470.8489,489.7047,-472.1823,-524.3242,0.0665,484115500
854198425035,85,521.0851,470.5997,489.7384,-338.346,-567.0145,-107.2523,484115507
854198425048,85,521.3908,470.7007,489.492,-280.7673,-239.2946,234.2386,484115507
854199440840,85,521.3436,471.0499,489.7179,-378.7578,-182.5648,-256.8849,484115500
854199440848,85,521.5543,470.9481,489.6386,-503.201,-228.4059,-77.2009,484115475
854199457178,85,521.1801,471.1583,489.6705,71.6694,-446.3245,-49.8443,484115500
854199457209,85,521.3019,471.1283,489.6369,-443.7367,-294.2807,-282.8878,484115500
854199457210,85,521.1056,470.6348,489.8129,-252.4091,-646.3658,-145.6343,484115507
854199473589,85,521.3694,471.0813,489.7629,-419.3828,-336.535,-3.3751,484115500
854199473595,85,521.3511,471.007,489.6685,-411.5424,-386.3546,14.2454,484115500
854199473596,85,521.2599,470.9439,489.6328,-542.2042,-527.6094,-207.0877,484115500
854199473597,85,521.2328,470.8085,489.4415,50.8008,-674.3798,-146.2408,484115500
854199473599,85,521.4576,470.8534,489.6132,-44.9282,-186.6249,-144.2123,484115500
854199473602,85,521.2833,470.8649,489.5568,-85.9567,-63.5467,-392.0085,484115500
854199473603,85,521.2639,471.038,489.4671,-246.0657,-680.6143,28.7793,484115500
854199473604,85,521.4177,470.8736,489.7035,-264.0457,-364.3076,118.1265,484115500
854199473605,85,521.1276,470.9018,489.4281,-137.5233,-577.7783,-170.6196,484115500
854199473606,85,521.4647,470.8606,489.5851,-404.3265,-317.7021,72.4988,484115500
854199473607,85,521.3254,470.6667,489.491,-55.6984,-571.0851,34.7012,484115507
854199473610,85,521.3225,470.8539,489.7336,-205.8162,-457.6746,-70.1361,484115500
854199473611,85,521.3602,470.8641,489.4596,-624.1628,-451.5381,120.4575,484115500
854199473612,85,521.2581,470.8822,489.5217,-468.0991,-921.3718,-230.7988,484115500
854199473613,85,521.3694,470.7607,489.4156,-63.0592,-416.8867,58.207,484115500
854199473614,85,521.1859,470.8319,489.4431,-49.2012,-582.945,-125.5063,484115500
854199473615,85,521.2133,471.0008,489.5633,-396.5383,-458.6292,-301.4857,484115500
854199473618,85,521.3521,470.9237,489.4645,-201.3841,-442.783,-394.0847,484115500
854199473620,85,521.3187,470.8758,489.4547,-112.2644,-242.1089,240.3778,484115500
854199473621,85,521.1968,471.0006,489.585,-261.2798,-554.9856,-300.1401,484115500
854199473622,85,521.3881,470.7519,489.6637,-303.2686,-278.1652,54.3934,484115500
854199473623,85,521.3502,470.6649,489.4501,-190.6282,-559.1423,162.3111,484115507
854199473624,85,521.199,471.0823,489.5531,-288.6368,-625.6508,-356.5131,484115500
854199473625,85,521.2343,470.9767,489.4867,-217.2925,-126.3399,118.1456,484115500
854199473626,85,521.3135,470.8338,489.5383,-303.3072,-761.644,-214.6962,484115500
854199473627,85,521.2665,471.0261,489.7197,-89.8541,-562.8022,-77.422,484115500
854199473628,85,521.0765,470.8534,489.5967,-297.0235,-409.0306,152.1447,484115500
854199473629,85,521.5446,470.9779,489.4068,-424.5896,-626.808,-192.2847,484115475
854199473631,85,521.3326,470.9924,489.3728,-325.8487,-785.817,-217.4357,484115500
854199473633,85,521.1489,471.0234,489.5662,-43.2164,-553.3403,203.3578,484115500
854199473634,85,521.6036,470.7956,489.5929,-365.5448,-534.1359,-186.2332,484115475
854199473635,85,521.5602,470.7699,489.5919,-390.1077,-529.0898,-189.6416,484115475
854200505757,85,521.4127,471.1211,489.4915,-45.7428,-696.263,64.1722,484115500
854200505766,85,521.1109,470.7904,489.6632,-543.0505,-450.7854,-162.9709,484115500
854200505786,85,521.2938,471.0918,489.717,-354.9286,-333.3313,-356.0179,484115500
854200505801,85,521.223,471.0705,489.5639,-419.032,-379.5875,-402.4226,484115500
854200505808,85,521.4171,470.7128,489.3899,-387.6924,-466.8629,50.3262,484115500
854200505816,85,521.2927,471.0886,489.2003,-275.485,-466.2264,-111.0069,484115501
854200505824,85,521.1483,470.7758,489.7668,-110.194,-400.5713,-241.8408,484115500
854200505831,85,521.5464,470.6557,489.6162,-314.3573,-459.3359,-203.192,484115468
854200505832,85,521.2352,470.9106,489.4427,-352.5678,-63.9148,-76.7265,484115500
854200522137,85,521.5573,470.8779,489.5228,-297.4694,-567.1434,226.6893,484115475
854200522139,85,521.4543,470.7398,489.6579,-123.1466,-632.6321,88.4848,484115500
854200522145,85,520.9704,470.8659,489.7962,-408.7763,-466.0435,-158.0925,484115500
854200522146,85,521.004,470.8474,489.7466,-240.29,-486.7628,-257.4447,484115500
854200522153,85,521.3633,470.9292,489.7612,-423.2934,-484.8043,0.0204,484115500
854200522154,85,521.4147,470.9989,489.4223,54.5566,-487.4898,-94.1731,484115500
854200522155,85,521.2589,470.889,489.5763,-604.6134,-686.6628,-244.15,484115500
854200522156,85,521.1576,470.8853,489.5616,-197.2825,-672.6153,-391.6878,484115500
854200522157,85,521.5355,470.9352,489.5587,-100.3958,-256.6675,-113.4294,484115475
854200522161,85,521.3333,471.0408,489.368,-339.3199,-404.7313,-242.1313,484115500
854200522162,85,521.1907,470.9781,489.6261,-376.2632,-736.5317,-149.709,484115500
854200522164,85,521.3291,470.9458,489.331,-337.9557,-527.5352,-198.1321,484115500
854200522165,85,521.1723,470.8534,489.4735,-357.6739,-586.1569,297.1584,484115500
854200522166,85,521.6053,470.8161,489.528,-156.6607,-327.7886,-231.5753,484115475
854200522169,85,521.1514,470.6353,489.7539,-245.6677,-336.2874,-148.8338,484115507
854200522170,85,521.2341,470.8409,489.5382,46.291,-734.1391,-233.2592,484115500
854200522171,85,521.2454,470.8792,489.5069,-29.7197,-594.2457,124.1289,484115500
854200522172,85,521.2508,470.8533,489.5609,-302.2337,-567.671,268.6461,484115500
854200522173,85,521.111,470.7955,489.4517,-324.5473,-514.8321,-34.1196,484115500
854200522174,85,521.0924,470.9323,489.4178,-256.5618,-571.7435,208.945,484115500
854200522177,85,521.3513,470.9809,489.4142,10.6135,-413.955,-285.5913,484115500
854200522178,85,521.3713,470.8761,489.567,-365.4317,-375.5855,-167.1071,484115500
854200522179,85,521.3185,470.8809,489.4847,-202.2187,-446.0944,265.8671,484115500
854200522180,85,521.277,470.9027,489.5029,-26.4932,-746.3083,371.2037,484115500
854200522181,85,521.3788,470.9609,489.4579,-304.9441,-443.4727,-37.4055,484115500
854200522182,85,521.256,470.8676,489.4436,-432.3583,-662.2773,-322.1887,484115500
854200522183,85,521.4034,470.9245,489.5078,-555.184,-490.116,-250.2448,484115500
854200522185,85,521.3115,470.9028,489.5281,-602.5737,-340.7947,-21.8462,484115500
854200522186,85,521.3085,470.8892,489.514,109.6107,-851.1106,27.3168,484115500
854200522187,85,521.3046,470.9052,489.551,-111.2837,-595.1459,53.098,484115500
854200522188,85,521.3146,470.8806,489.4261,-348.9675,-360.924,179.0037,484115500
854200522190,85,521.3344,471.0428,489.5669,-266.9372,-246.2029,-118.6928,484115500
854200522191,85,521.3008,471.0589,489.5048,-277.9534,-318.8687,-189.002,484115500
854200522193,85,521.3306,470.8567,489.5395,-320.6248,-698.9609,141.6599,484115500
854200522194,85,521.3044,470.8893,489.5061,-320.788,-651.6165,-275.1297,484115500
