#OK
#SQL= select * from MDR1..BDMVprof where bdmId = 8506821286    order by Rbin
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-30 14:55:53.844 CET
#QUERYTIME 23 millisec
#COLUMN 1 name=bdmProfileId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NinCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=R_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Rbin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 8 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=dens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=Vcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=VpropRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Vrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=VradRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=boundR_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=boundNp JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 16 name=boundMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=boundDens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=boundVcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=boundVcircRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=boundVrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=boundVradRms JDBC_TYPE=7 JDBC_TYPENAME=real
bdmProfileId,bdmId,snapnum,NinCat,R_Rvir,Rbin,np,mass,dens,Vcirc,VpropRms,Vrad,VradRms,boundR_Rvir,boundNp,boundMass,boundDens,boundVcirc,boundVcircRms,boundVrad,boundVradRms
8506821286000,8506821286,85,6821286,0.06857877,15.746562,4,1.64770382E11,7262324.5,212.79831,182.59422,77.79602,117.491615,0.06857877,4,1.64770382E11,7262324.5,212.79831,182.59422,77.79602,117.491615
8506821286001,8506821286,85,6821286,0.07869831,17.667938,1,1.73442515E11,1285328.9,206.11345,132.73062,-3.183218,3.183218,0.07869831,1,1.73442515E11,1285328.9,206.11345,132.73062,-3.183218,3.183218
8506821286002,8506821286,85,6821286,0.084288955,19.82375,2,1.90786765E11,1819892.4,204.08107,87.16729,-8.424381,23.760756,0.084288955,2,1.90786765E11,1819892.4,204.08107,87.16729,-8.424381,23.760756
8506821286003,8506821286,85,6821286,0.09291158,22.242609,3,2.16803148E11,1932577.4,205.38153,175.75858,-6.086184,77.896324,0.09291158,3,2.16803148E11,1932577.4,205.38153,175.75858,-6.086184,77.896324
8506821286004,8506821286,85,6821286,0.110072516,24.956623,1,2.25475281E11,456052.53,197.73248,208.18057,-190.1507,190.1507,0.110072516,1,2.25475281E11,456052.53,197.73248,208.18057,-190.1507,190.1507
8506821286005,8506821286,85,6821286,0.11758005,28.001787,4,2.60163797E11,1291444.5,200.5174,106.83116,-32.83365,47.07982,0.11758005,4,2.60163797E11,1291444.5,200.5174,106.83116,-32.83365,47.07982
8506821286006,8506821286,85,6821286,0.13441856,31.418528,7,3.2086868E11,1599972.0,210.22879,182.95302,27.835447,129.20094,0.13441856,7,3.2086868E11,1599972.0,210.22879,182.95302,27.835447,129.20094
8506821286007,8506821286,85,6821286,0.14681976,35.252167,3,3.46885063E11,485441.3,206.35803,190.77795,42.602566,58.907623,0.14681976,3,3.46885063E11,485441.3,206.35803,190.77795,42.602566,58.907623
8506821286008,8506821286,85,6821286,0.16889279,39.553574,6,3.98917829E11,687332.56,208.91533,195.61333,-44.82039,126.14403,0.16889279,6,3.98917829E11,687332.56,208.91533,195.61333,-44.82039,126.14403
8506821286009,8506821286,85,6821286,0.19166628,44.37985,2,4.16262095E11,162197.72,201.47075,222.38643,46.431053,72.80115,0.19166628,2,4.16262095E11,162197.72,201.47075,222.38643,46.431053,72.80115
8506821286010,8506821286,85,6821286,0.2101713,49.79501,6,4.68294861E11,344481.88,201.73825,196.54218,49.922085,121.27395,0.2101713,6,4.68294861E11,344481.88,201.73825,196.54218,49.922085,121.27395
8506821286011,8506821286,85,6821286,0.23966224,55.87092,3,4.94311244E11,121937.305,195.67206,212.11398,-125.38145,133.92429,0.23966224,3,4.94311244E11,121937.305,195.67206,212.11398,-125.38145,133.92429
8506821286012,8506821286,85,6821286,0.26679656,62.688194,5,5.37671893E11,143875.12,192.6581,286.43008,-97.21034,124.305534,0.2697327,4,5.28999743E11,115100.04,191.09808,190.4705,-98.13257,130.87502
8506821286013,8506821286,85,6821286,0.29733643,70.33732,1,5.4634401E11,20371.088,183.34189,174.64697,34.466846,34.466846,0.29733643,1,5.3767186E11,20371.088,181.88097,174.64697,34.466846,34.466846
8506821286014,8506821286,85,6821286,0.3312837,78.91977,4,5.8103254E11,57686.68,178.49614,230.2063,-66.01239,180.93184,0.3312837,4,5.7236036E11,57686.625,177.15904,230.2063,-66.01239,180.93184
8506821286015,8506821286,85,6821286,0.36813235,88.549446,3,6.0704889E11,30629.188,172.24252,223.57066,-25.862663,112.964424,0.36813235,3,5.9837671E11,30629.188,171.0078,223.57066,-25.862663,112.964424
8506821286016,8506821286,85,6821286,0.42833757,99.354095,2,6.2439313E11,14455.9,164.91405,153.7799,122.25345,139.95723,0.42833757,2,6.1572094E11,14455.9,163.7648,153.7799,122.25345,139.95723
8506821286017,8506821286,85,6821286,0.47337204,111.477135,8,6.9377013E11,40935.938,164.1105,185.8067,40.19489,141.48769,0.47260618,7,6.7642583E11,35818.95,162.04613,137.36868,-7.781846,51.75494
8506821286018,8506821286,85,6821286,0.5285239,125.07941,4,7.2845866E11,14490.232,158.75632,189.8258,98.42517,125.79842,0.5285239,4,7.1111436E11,14490.232,156.85497,189.8258,98.42517,125.79842
8506821286019,8506821286,85,6821286,0.61134005,140.3414,8,7.9783566E11,20516.586,156.85028,372.86227,-46.175877,168.69618,0.61759335,5,7.5447501E11,12822.873,152.5285,171.81728,16.52644,46.194584
8506821286020,8506821286,85,6821286,0.66425365,157.46564,13,9.1057331E11,23602.531,158.19255,192.8484,17.167578,113.87958,0.6647119,11,8.4986836E11,19971.363,152.82852,164.29533,20.432571,122.071434
8506821286021,8506821286,85,6821286,0.7687836,176.67935,7,9.7127819E11,8997.316,154.2412,186.98026,94.52574,147.78949,0.7636526,5,8.9322901E11,6426.6577,147.91425,108.955414,32.530853,53.027237
8506821286022,8506821286,85,6821286,0.85246706,198.23749,10,1.05799942E12,9099.449,151.9747,167.34639,-6.896347,84.44692,0.84903216,8,9.6260601E11,7279.56,144.96156,133.56842,8.457187,79.916725
8506821286023,8506821286,85,6821286,0.9518328,222.42612,20,1.23144202E12,12883.843,154.78738,303.1836,42.933514,197.05412,0.9376403,8,1.03198301E12,5153.5337,141.69838,135.62424,82.50428,94.2899
8506821286024,8506821286,85,6821286,1.067207,249.56622,15,1.3615239E12,6840.785,153.65305,234.03548,115.90096,166.58385,1.0786222,7,1.09268789E12,3192.3667,137.65013,115.41761,14.645155,42.257416
8506821286025,8506821286,85,6821286,1.2004399,280.0179,23,1.56098285E12,7425.7964,155.3201,351.82953,152.77768,237.33647,1.2058508,8,1.16206495E12,2582.8872,134.01202,152.71396,96.22716,110.8647
8506821286026,8506821286,85,6821286,1.3333318,314.18527,30,1.82114674E12,6857.0366,158.38025,309.04697,142.51103,182.19516,1.3233728,9,1.24011414E12,2057.1113,130.69513,149.00636,105.53104,129.12848
8506821286027,8506821286,85,6821286,1.5102983,352.52167,29,2.07263852E12,4692.598,159.5109,392.4878,162.8275,242.58441,1.5160528,4,1.2748026E12,647.2539,125.09791,132.8302,49.002075,59.30414
8506821286028,8506821286,85,6821286,1.675476,395.5358,37,2.39350736E12,4238.548,161.82513,390.57065,70.52023,271.95987,1.7048807,5,1.31816319E12,572.77576,120.09175,136.00084,111.25651,112.852425
8506821286029,8506821286,85,6821286,1.892114,443.7985,33,2.67968761E12,2676.2644,161.64812,428.8477,98.28865,246.91711,1.9738988,1,1.3268353E12,81.09881,113.746254,101.496216,97.61496,97.61496
#OK
