#OK
#SQL= select * from MDR1..BDMVprof where bdmId = 8506843650    order by Rbin
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-30 14:55:41.024 CET
#QUERYTIME 47 millisec
#COLUMN 1 name=bdmProfileId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NinCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=R_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Rbin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 8 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=dens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=Vcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=VpropRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Vrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=VradRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=boundR_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=boundNp JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 16 name=boundMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=boundDens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=boundVcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=boundVcircRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=boundVrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=boundVradRms JDBC_TYPE=7 JDBC_TYPENAME=real
bdmProfileId,bdmId,snapnum,NinCat,R_Rvir,Rbin,np,mass,dens,Vcirc,VpropRms,Vrad,VradRms,boundR_Rvir,boundNp,boundMass,boundDens,boundVcirc,boundVcircRms,boundVrad,boundVradRms
8506843650000,8506843650,85,6843650,0.066680975,33.764023,24,1.04932678E12,4419994.5,366.73282,489.04312,82.95588,277.43552,0.066680975,24,1.04932678E12,4419994.5,366.73282,489.04312,82.95588,277.43552
8506843650001,8506843650,85,6843650,0.07444761,37.883865,16,1.18808078E12,2086069.6,368.39804,400.5232,-166.1126,273.07062,0.07444761,16,1.18808078E12,2086069.6,368.39804,400.5232,-166.1126,273.07062
8506843650002,8506843650,85,6843650,0.08494837,42.506393,24,1.39621184E12,2215243.0,377.02487,466.10666,-69.07266,258.4066,0.08494837,24,1.39621184E12,2215243.0,377.02487,466.10666,-69.07266,258.4066
8506843650003,8506843650,85,6843650,0.09626713,47.69295,23,1.59567079E12,1502928.2,380.50995,510.05823,174.74467,356.033,0.09626713,23,1.59567079E12,1502928.2,380.50995,510.05823,174.74467,356.033
8506843650004,8506843650,85,6843650,0.10471697,53.51238,25,1.81247397E12,1156509.6,382.8514,461.535,-53.58596,263.9544,0.10471697,25,1.81247397E12,1156509.6,382.8514,461.535,-53.58596,263.9544
8506843650005,8506843650,85,6843650,0.11984962,60.04187,29,2.06396575E12,949748.06,385.6964,451.1814,-55.322567,307.4807,0.11984962,29,2.06396575E12,949748.06,385.6964,451.1814,-55.322567,307.4807
8506843650006,8506843650,85,6843650,0.13356519,67.368095,41,2.41952306E12,950589.7,394.23868,416.14404,-39.545475,240.11856,0.13356519,41,2.41952306E12,950589.7,394.23868,416.14404,-39.545475,240.11856
8506843650007,8506843650,85,6843650,0.14980195,75.58825,46,2.81844069E12,755035.4,401.6972,476.4851,24.049433,253.67574,0.14980195,46,2.81844069E12,755035.4,401.6972,476.4851,24.049433,253.67574
8506843650008,8506843650,85,6843650,0.16988932,84.81139,32,3.09594895E12,371843.94,397.45804,430.05075,-37.275295,281.62842,0.16988932,32,3.09594895E12,371843.94,397.45804,430.05075,-37.275295,281.62842
8506843650009,8506843650,85,6843650,0.19049682,95.15997,43,3.46885036E12,353734.5,397.17978,461.23798,-69.70774,278.51584,0.19049682,43,3.46885036E12,353734.5,397.17978,461.23798,-69.70774,278.51584
8506843650010,8506843650,85,6843650,0.21173976,106.77124,42,3.83307953E12,244601.39,394.1561,438.2732,6.7211857,258.12048,0.21173976,42,3.83307953E12,244601.39,394.1561,438.2732,6.7211857,258.12048
8506843650011,8506843650,85,6843650,0.23702826,119.79929,48,4.24934166E12,197902.47,391.79166,401.97775,61.51427,269.54532,0.23702826,48,4.24934166E12,197902.47,391.79166,401.97775,61.51427,269.54532
8506843650012,8506843650,85,6843650,0.2663999,134.417,55,4.7263085E12,160536.02,390.0815,433.15546,-7.8013673,271.14734,0.2663999,55,4.7263085E12,160536.02,390.0815,433.15546,-7.8013673,271.14734
8506843650013,8506843650,85,6843650,0.30277002,150.81837,58,5.2292915E12,119849.79,387.3609,418.9483,-14.894556,251.83856,0.30300865,57,5.2206198E12,117783.51,387.0396,386.45578,-28.983612,231.59564
8506843650014,8506843650,85,6843650,0.3384362,169.221,80,5.9230614E12,117030.65,389.19516,396.2247,23.99816,205.6654,0.3383639,79,5.9057174E12,115567.74,388.62494,379.47003,31.394238,197.1292
8506843650015,8506843650,85,6843650,0.37792554,189.8691,71,6.538782E12,73530.53,386.04932,404.51355,-10.746671,232.77422,0.37775233,70,6.5127658E12,72494.875,385.28052,381.2031,-2.633644,223.99637
8506843650016,8506843650,85,6843650,0.42781854,213.0366,69,7.1371588E12,50589.332,380.76498,409.73056,-30.943607,237.5567,0.42787588,68,7.1024703E12,49856.14,379.8386,384.40192,-36.837765,235.05612
8506843650017,8506843650,85,6843650,0.4753727,239.03102,95,7.9610102E12,49309.773,379.64566,481.07953,25.840023,265.3032,0.47546113,89,7.8742888E12,46195.453,377.57217,363.48444,44.76081,212.32426
8506843650018,8506843650,85,6843650,0.5334226,268.19724,79,8.6461079E12,29029.266,373.5121,450.33118,65.04885,271.275,0.5343976,74,8.5160257E12,27191.965,370.69165,331.89645,28.488409,195.387
8506843650019,8506843650,85,6843650,0.59907633,300.92224,85,9.3832379E12,22112.008,367.3421,379.55728,-16.222048,245.63863,0.59882665,82,9.2271395E12,21331.588,364.27377,325.44485,6.3310337,197.82828
8506843650020,8506843650,85,6843650,0.67212427,337.6403,74,1.00249748E13,13628.294,358.45612,414.74738,5.4459753,184.09406,0.6722689,71,9.8428602E12,13075.799,355.1853,308.47128,14.844885,169.80748
8506843650021,8506843650,85,6843650,0.74824554,378.83865,76,1.06840562E13,9908.839,349.35135,573.27344,-59.734833,331.42816,0.74655116,65,1.04065485E13,8474.668,344.78445,275.5791,-4.6121225,145.94339
8506843650022,8506843650,85,6843650,0.84101206,425.06393,75,1.13344648E13,6922.622,339.69943,521.85895,-14.3252735,280.7132,0.84068185,63,1.09528922E13,5815.0073,333.93256,320.4793,7.6578283,180.82031
8506843650023,8506843650,85,6843650,0.94736516,476.92957,89,1.21062839E13,5815.6694,331.4361,709.56616,-58.755756,431.5674,0.9460553,57,1.14472035E13,3724.6438,322.28793,292.3087,-6.081738,171.26804
8506843650024,8506843650,85,6843650,1.067884,535.12384,109,1.30515447E13,5042.378,324.88174,806.9865,-172.22389,440.67352,1.0666109,60,1.19675311E13,2775.6233,311.09756,285.22614,18.037676,155.11057
8506843650025,8506843650,85,6843650,1.1939305,600.4188,137,1.42396254E13,4486.731,320.36392,858.99207,-187.59668,513.65076,1.1916015,69,1.25659072E13,2259.7397,300.94788,279.03156,18.53414,159.5451
8506843650026,8506843650,85,6843650,1.3417605,673.68097,150,1.55404437E13,3477.7693,315.9556,991.154,-233.80487,578.2439,1.3450726,59,1.3077563E13,1367.9241,289.83963,282.46933,7.629181,139.55428
8506843650027,8506843650,85,6843650,1.5022167,755.88245,246,1.76737841E13,4037.7974,318.09668,1108.3762,-378.0585,704.79517,1.5030953,57,1.35718744E13,935.58856,278.74963,271.19678,22.27977,144.44315
8506843650028,8506843650,85,6843650,1.6917076,848.1141,323,2.04748871E13,3753.298,323.22513,1218.3721,-463.8727,761.582,1.6856513,47,1.39794642E13,546.1442,267.07892,242.24263,41.402336,135.37668
8506843650029,8506843650,85,6843650,1.8965424,951.5997,524,2.50191114E13,4310.6606,337.31082,1229.046,-508.8843,777.5955,1.8885452,36,1.4291661E13,296.15045,254.93866,240.25467,74.290184,152.81618
#OK
