#OK
#SQL= select * from MDR1..BDMVprof where bdmId = 8506841772    order by Rbin
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-30 14:55:41.617 CET
#QUERYTIME 20 millisec
#COLUMN 1 name=bdmProfileId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NinCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=R_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Rbin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 8 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=dens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=Vcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=VpropRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Vrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=VradRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=boundR_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=boundNp JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 16 name=boundMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=boundDens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=boundVcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=boundVcircRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=boundVrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=boundVradRms JDBC_TYPE=7 JDBC_TYPENAME=real
bdmProfileId,bdmId,snapnum,NinCat,R_Rvir,Rbin,np,mass,dens,Vcirc,VpropRms,Vrad,VradRms,boundR_Rvir,boundNp,boundMass,boundDens,boundVcirc,boundVcircRms,boundVrad,boundVradRms
8506841772000,8506841772,85,6841772,0.06766761,23.221342,11,3.38213011E11,6227358.5,251.05736,354.32138,96.36987,269.95752,0.06766761,11,3.38213011E11,6227358.5,251.05736,354.32138,96.36987,269.95752
8506841772001,8506841772,85,6841772,0.07385367,26.054781,9,4.16262128E11,3607045.8,262.94278,354.82336,0.6260376,225.79391,0.07385367,9,4.16262128E11,3607045.8,262.94278,354.82336,0.6260376,225.79391
8506841772002,8506841772,85,6841772,0.086842515,29.233942,3,4.42278511E11,851201.0,255.87375,142.15799,32.31599,68.7773,0.086842515,3,4.42278511E11,851201.0,255.87375,142.15799,32.31599,68.7773
8506841772003,8506841772,85,6841772,0.093822315,32.801018,7,5.02983393E11,1406077.2,257.60522,236.21776,137.4453,147.76822,0.093822315,7,5.02983393E11,1406077.2,257.60522,236.21776,137.4453,147.76822
8506841772004,8506841772,85,6841772,0.105334416,36.803352,8,5.7236043E11,1137626.8,259.42545,259.7143,37.511486,156.23714,0.105334416,8,5.7236043E11,1137626.8,259.42545,259.7143,37.511486,156.23714
8506841772005,8506841772,85,6841772,0.11842338,41.294033,13,6.8509807E11,1308743.2,267.95026,336.76236,-90.07764,192.90872,0.118790895,12,6.7642596E11,1208070.8,266.249,292.68378,-105.89181,198.71263
8506841772006,8506841772,85,6841772,0.13387825,46.33268,15,8.1517996E11,1069056.9,275.93356,253.71335,15.760103,159.09915,0.13387825,15,8.0650784E11,1069056.9,274.46188,253.71335,15.760103,159.09915
8506841772007,8506841772,85,6841772,0.15194191,51.98612,17,9.6260614E11,857747.8,283.07538,330.7454,4.6181307,195.67061,0.15179658,16,9.4526184E11,807291.75,280.51355,297.42615,10.644048,200.38278
8506841772008,8506841772,85,6841772,0.1706624,58.329376,15,1.09268802E12,535799.06,284.7252,252.82007,-47.495033,143.29776,0.1706624,15,1.07534372E12,535799.06,282.45642,252.82007,-47.495033,143.29776
8506841772009,8506841772,85,6841772,0.18950808,65.44665,19,1.25745837E12,480466.9,288.3531,319.95407,-50.26433,197.4132,0.18950808,19,1.24011414E12,480467.1,286.3575,319.95407,-50.26433,197.4132
