#OK
#SQL= select * from MDR1..BDMVprof where bdmId = 8506795622    order by Rbin
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-30 14:55:40.404 CET
#QUERYTIME 91 millisec
#COLUMN 1 name=bdmProfileId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NinCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=R_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Rbin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 8 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=dens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=Vcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=VpropRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Vrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=VradRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=boundR_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=boundNp JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 16 name=boundMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=boundDens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=boundVcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=boundVcircRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=boundVrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=boundVradRms JDBC_TYPE=7 JDBC_TYPENAME=real
bdmProfileId,bdmId,snapnum,NinCat,R_Rvir,Rbin,np,mass,dens,Vcirc,VpropRms,Vrad,VradRms,boundR_Rvir,boundNp,boundMass,boundDens,boundVcirc,boundVcircRms,boundVrad,boundVradRms
8506795622000,8506795622,85,6795622,0.06765721,38.509438,12,8.9322855E11,1489541.4,316.8248,453.79242,26.165518,288.03525,0.06765721,12,8.9322855E11,1489541.4,316.8248,453.79242,26.165518,288.03525
8506795622001,8506795622,85,6795622,0.07509981,43.208305,19,1.05799896E12,1669643.8,325.5221,481.14142,20.080343,326.35086,0.07509981,19,1.05799896E12,1669643.8,325.5221,481.14142,20.080343,326.35086
8506795622002,8506795622,85,6795622,0.08448676,48.48051,24,1.26613009E12,1493078.8,336.18402,515.897,26.16182,314.61157,0.08448676,24,1.26613009E12,1493078.8,336.18402,515.897,26.16182,314.61157
8506795622003,8506795622,85,6795622,0.09452848,54.39602,23,1.46558904E12,1012976.94,341.4633,502.8092,-151.60532,347.4369,0.09452848,23,1.46558904E12,1012976.94,341.4633,502.8092,-151.60532,347.4369
8506795622004,8506795622,85,6795622,0.1071508,61.033348,30,1.72575293E12,935387.7,349.80594,519.2555,-8.128187,321.62067,0.1071508,30,1.72575293E12,935387.7,349.80594,519.2555,-8.128187,321.62067
8506795622005,8506795622,85,6795622,0.11916175,68.48054,46,2.1246707E12,1015381.3,366.42383,512.3823,-21.524544,341.9131,0.11916175,46,2.1246707E12,1015381.3,366.42383,512.3823,-21.524544,341.9131
8506795622006,8506795622,85,6795622,0.13455535,76.83643,32,2.40217883E12,500058.12,367.82437,565.00745,-39.32822,303.93832,0.13455535,32,2.40217883E12,500058.12,367.82437,565.00745,-39.32822,303.93832
8506795622007,8506795622,85,6795622,0.14944845,86.2119,46,2.80109672E12,508895.94,374.97467,527.0357,42.889755,353.3671,0.14946564,45,2.79242447E12,497832.84,374.39377,492.0783,26.139322,336.9562
8506795622008,8506795622,85,6795622,0.1693605,96.73133,65,3.3647847E12,509078.3,387.98648,540.81805,23.381945,315.86743,0.16922209,64,3.34744047E12,501246.47,386.9852,507.60944,32.654327,310.2478
8506795622009,8506795622,85,6795622,0.1880368,108.53435,77,4.03253808E12,426934.16,400.98407,517.89276,-49.14325,344.56445,0.18790568,76,4.00652186E12,421389.62,399.68848,476.30356,-72.7818,283.03897
