#OK
#SQL= select * from MDR1..BDMVprof where bdmId = 8506836133    order by Rbin
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-30 14:55:45.229 CET
#QUERYTIME 19 millisec
#COLUMN 1 name=bdmProfileId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=bdmId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 3 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 4 name=NinCat JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 5 name=R_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=Rbin JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=np JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 8 name=mass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=dens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 10 name=Vcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 11 name=VpropRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 12 name=Vrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 13 name=VradRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 14 name=boundR_Rvir JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 15 name=boundNp JDBC_TYPE=4 JDBC_TYPENAME=int
#COLUMN 16 name=boundMass JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 17 name=boundDens JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 18 name=boundVcirc JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 19 name=boundVcircRms JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 20 name=boundVrad JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 21 name=boundVradRms JDBC_TYPE=7 JDBC_TYPENAME=real
bdmProfileId,bdmId,snapnum,NinCat,R_Rvir,Rbin,np,mass,dens,Vcirc,VpropRms,Vrad,VradRms,boundR_Rvir,boundNp,boundMass,boundDens,boundVcirc,boundVcircRms,boundVrad,boundVradRms
8506836133000,8506836133,85,6836133,0.06620639,19.102203,5,1.99458914E11,5085018.0,212.57222,320.67087,88.53125,135.44093,0.06620639,5,1.99458914E11,5085018.0,212.57222,320.67087,88.53125,135.44093
8506836133001,8506836133,85,6836133,0.07531702,21.43303,4,2.34147414E11,2879923.8,217.43245,254.29741,49.588154,163.18509,0.07531702,4,2.34147414E11,2879923.8,217.43245,254.29741,49.588154,163.18509
8506836133002,8506836133,85,6836133,0.084708385,24.04825,6,2.8618018E11,3058256.5,226.93396,259.13922,-48.16771,121.97011,0.084708385,6,2.8618018E11,3058256.5,226.93396,259.13922,-48.16771,121.97011
8506836133003,8506836133,85,6836133,0.09523981,26.982578,7,3.46885063E11,2525925.5,235.86992,254.44252,17.58514,157.16896,0.09523981,7,3.46885063E11,2525925.5,235.86992,254.44252,17.58514,157.16896
8506836133004,8506836133,85,6836133,0.10559936,30.274956,5,3.90245712E11,1277296.0,236.18309,225.43283,97.40375,111.44387,0.10559936,5,3.90245712E11,1277296.0,236.18309,225.43283,97.40375,111.44387
8506836133005,8506836133,85,6836133,0.11807148,33.96905,4,4.24934212E11,723407.2,232.67012,219.06119,115.153564,122.22544,0.11807148,4,4.24934212E11,723407.2,232.67012,219.06119,115.153564,122.22544
8506836133006,8506836133,85,6836133,0.13333161,38.11391,3,4.50950595E11,384098.53,226.27898,236.03134,13.3934555,103.573364,0.13333161,3,4.50950595E11,384098.53,226.27898,236.03134,13.3934555,103.573364
8506836133007,8506836133,85,6836133,0.15169893,42.76451,3,4.76966978E11,271921.3,219.69685,275.05255,-5.5320487,196.2546,0.15169893,3,4.76966978E11,271921.3,219.69685,275.05255,-5.5320487,196.2546
8506836133008,8506836133,85,6836133,0.16887762,47.982563,10,5.6368824E11,641686.4,225.47545,205.29744,35.678314,150.1935,0.16887762,10,5.6368824E11,641686.4,225.47545,205.29744,35.678314,150.1935
8506836133009,8506836133,85,6836133,0.18744828,53.83733,3,5.8970459E11,136283.17,217.71933,209.09981,-41.511005,83.621826,0.18744828,3,5.8970459E11,136283.17,217.71933,209.09981,-41.511005,83.621826
8506836133010,8506836133,85,6836133,0.21024944,60.406475,6,6.4173736E11,192962.67,214.4166,258.67776,-50.857662,89.12766,0.21024944,6,6.4173736E11,192962.67,214.4166,258.67776,-50.857662,89.12766
8506836133011,8506836133,85,6836133,0.24019012,67.777176,11,7.3713071E11,250446.38,216.94617,283.72705,-17.550606,192.12138,0.2415773,10,7.2845859E11,227678.55,215.66623,203.93758,32.22248,118.53346
8506836133012,8506836133,85,6836133,0.26902375,76.04724,14,8.5854047E11,225657.72,221.03455,293.28088,1.3159593,219.77306,0.2693967,12,8.3252412E11,193420.94,217.65976,241.12943,-64.382866,173.93594
8506836133013,8506836133,85,6836133,0.30312243,85.326416,4,8.9322901E11,45643.812,212.84387,216.74513,19.785168,46.23884,0.30312243,4,8.6721266E11,45643.812,209.72128,216.74513,19.785168,46.23884
8506836133014,8506836133,85,6836133,0.33638918,95.737816,12,9.9729454E11,96940.055,212.32028,181.93893,89.628944,135.60657,0.33638918,12,9.7127819E11,96940.055,209.53256,181.93893,89.628944,135.60657
8506836133015,8506836133,85,6836133,0.37575108,107.41959,13,1.11003212E12,74347.29,211.46939,205.61629,51.695236,129.34505,0.37547326,12,1.07534372E12,68628.31,208.13896,167.48424,25.01285,81.23743
8506836133016,8506836133,85,6836133,0.42455858,120.52676,10,1.19675342E12,40487.652,207.29178,252.59128,-21.23815,146.06364,0.4232194,8,1.14472072E12,32390.105,202.73537,193.85855,34.389194,106.24097
8506836133017,8506836133,85,6836133,0.47026482,135.23325,8,1.26613049E12,22930.426,201.2885,286.91983,-67.588615,163.07462,0.4734204,7,1.20542567E12,20064.125,196.40384,212.85799,-31.40649,125.23876
8506836133018,8506836133,85,6836133,0.51985496,151.73422,10,1.35285178E12,20291.855,196.42865,231.09912,16.192287,111.76022,0.5221023,8,1.27480273E12,16233.491,190.67827,172.94205,55.37127,101.835625
8506836133019,8506836133,85,6836133,0.592116,170.24858,17,1.5002779E12,24421.424,195.28352,325.93005,-42.722034,224.76823,0.6007186,10,1.36152403E12,14365.553,186.03404,185.06831,-35.606678,102.48611
8506836133020,8506836133,85,6836133,0.6688298,191.02203,11,1.59567131E12,11187.038,190.13034,350.86206,3.3758423,168.50893,0.668315,7,1.42222898E12,7119.0303,179.50002,136.49893,-46.107967,97.610565
8506836133021,8506836133,85,6836133,0.7464129,214.33028,21,1.77778603E12,15119.632,189.46085,325.94986,-32.330105,205.60532,0.7328271,10,1.50895028E12,7199.825,174.54892,160.02992,32.59704,110.22353
8506836133022,8506836133,85,6836133,0.83279055,240.48251,22,1.96857286E12,11213.595,188.21553,267.95056,-65.091644,142.13293,0.83050513,17,1.65637639E12,8665.047,172.64708,156.77219,-27.384592,93.49703
