0.000000,0.000000,0.000000
-0.006300,-0.004400,-0.005500
0.008500,-0.006000,0.009400
-0.012700,0.001900,-0.018400
-0.007700,-0.006300,0.020300
-0.024700,0.010500,0.011800
0.024500,-0.020000,0.010400
0.024200,-0.025300,-0.005400
-0.035800,-0.003900,-0.008700
0.042900,0.014900,-0.004100
0.006000,0.026100,0.042000
-0.033000,-0.037700,-0.018700
-0.019300,-0.051900,-0.000500
-0.018500,0.027100,-0.051400
0.040200,-0.032900,-0.032600
0.035700,-0.020100,-0.046900
-0.066300,0.019700,-0.020400
0.013700,-0.069500,-0.016000
0.012300,0.069500,0.028300
0.046300,-0.065100,-0.020100
0.052000,0.059900,-0.024000
0.028200,0.066400,-0.045700
-0.021300,0.067000,-0.052000
