0.000000,0.000000,0.000000
-0.004800,-0.022800,0.022900
0.022500,-0.026000,-0.008600
0.018600,0.026700,-0.017000
-0.049400,-0.019000,-0.022400
-0.036200,-0.030500,-0.055500
0.047600,-0.004500,0.064400
0.067100,-0.036600,-0.029400
-0.050800,0.008800,-0.072300
-0.008100,-0.065100,0.061100
-0.023400,-0.061900,-0.104900
-0.051700,-0.092700,-0.064300
-0.123400,-0.005400,-0.012000
0.001700,-0.099400,-0.080000
-0.006500,-0.020400,-0.137800
-0.032900,-0.111900,-0.100700
-0.127900,-0.114200,-0.058200
-0.061300,-0.157100,-0.080600
-0.059000,-0.181800,-0.054200
