0.000000,0.000000,0.000000
0.000200,-0.000500,-0.000300
-0.007800,0.006600,0.003600
0.011500,0.000000,0.002100
0.009500,-0.008300,0.002600
-0.006200,0.006200,0.011800
-0.016000,-0.000500,-0.002900
0.014100,0.005500,0.007500
0.011700,0.011300,0.007700
0.016400,0.003600,0.010100
-0.019500,-0.001700,0.007100
0.005100,0.009900,0.018200
-0.000600,0.022400,-0.003700
-0.007800,-0.022200,-0.002100
-0.001400,-0.013800,0.019200
0.003200,0.009100,0.021700
-0.015700,0.016900,0.006600
0.014500,0.005800,-0.020300
-0.016600,0.010100,0.018000
-0.007900,-0.026900,0.002600
0.010700,-0.018800,0.018900
-0.009400,0.005800,0.026600
0.002700,-0.003000,-0.029000
0.010200,-0.011000,-0.025300
0.013300,-0.017200,0.020400
0.027700,-0.002600,0.011300
0.020800,0.012300,0.018700
0.004200,0.028900,0.009000
0.002700,-0.009700,0.028900
-0.003800,-0.006300,0.031400
0.024400,-0.021200,0.002500
-0.016600,-0.013300,-0.025300
0.001900,0.005400,0.032800
-0.026900,-0.012900,0.017100
0.016000,-0.007300,0.030200
0.025200,0.016800,-0.018900
0.021200,-0.002600,0.031200
-0.001000,0.032800,-0.018900
0.023600,-0.008500,0.029000
-0.026800,0.027500,0.002800
0.006700,-0.012700,0.036000
0.009100,0.012000,0.037400
0.017400,0.024300,-0.027500
-0.027300,-0.005300,-0.030200
-0.015800,-0.011600,-0.036400
-0.024200,-0.010500,-0.033000
-0.034600,-0.006400,0.024800
0.021000,0.007400,0.037700
-0.010900,0.038600,0.017600
-0.025200,0.032800,0.017200
-0.035600,-0.027400,0.000100
-0.007900,0.026700,0.036400
0.006900,-0.009200,0.045100
-0.006000,-0.012300,0.044600
-0.000800,0.004700,0.048300
0.039300,0.019300,0.022600
0.025900,-0.015900,0.039200
-0.027300,-0.010000,-0.040600
-0.041200,-0.004200,-0.032200
0.028800,0.041700,0.014500
0.003600,0.043200,-0.030200
-0.041500,0.023400,0.022900
0.014200,-0.022400,-0.046000
-0.021300,0.032600,0.036600
0.022700,-0.003100,0.050100
-0.025700,0.041500,0.025800
0.043100,0.023400,0.027200
0.025000,0.027900,-0.042000
0.033800,0.016400,0.042300
0.014300,-0.015900,-0.052700
0.029400,0.015600,-0.048200
-0.008000,0.055300,-0.018000
-0.056300,-0.009300,-0.016600
0.016000,-0.010800,0.056500
0.010400,0.028200,-0.052300
0.014400,-0.001300,0.059200
0.017500,0.021700,0.054300
0.002300,0.051700,0.032500
0.032600,0.041600,-0.031900
-0.051700,-0.016700,0.030200
-0.057700,0.013100,0.023100
-0.058300,-0.027800,-0.004100
0.008900,0.033800,0.054900
0.033700,0.054400,0.013700
0.009400,0.039800,-0.051100
0.045200,0.031300,0.035800
-0.007300,0.010900,0.064300
-0.024400,-0.004700,-0.060800
0.035700,-0.054600,-0.008800
-0.037100,-0.036900,-0.042400
-0.006600,0.054300,0.040000
0.019500,0.025300,0.060100
0.063400,-0.020900,0.015700
-0.060900,0.022600,-0.022700
0.029100,-0.033700,0.052700
-0.021000,0.004800,0.066200
0.069900,0.001600,-0.005100
0.010400,-0.012600,0.068200
-0.004900,-0.010700,0.069300
0.011100,-0.005900,0.070100
-0.029600,-0.011900,-0.065800
0.014700,0.051400,0.050200
0.011600,-0.012200,0.072600
0.049900,-0.054300,0.010900
0.045100,0.012700,-0.058000
0.008900,0.074200,0.007000
-0.043300,0.049900,0.035700
0.026800,-0.064900,0.028000
0.042400,0.008400,0.063100
0.066000,-0.021300,0.032500
0.006000,0.049600,0.060700
0.021300,0.065800,-0.039500
0.034600,-0.006900,0.071500
-0.015200,0.033600,0.070900
0.065800,0.013500,0.044000
-0.026700,0.044800,0.061900
-0.001200,-0.013000,-0.080300
0.043200,-0.019200,0.066400
0.041100,0.010800,0.070300
0.073700,-0.026700,0.026100
0.054200,0.054700,-0.034400
-0.082300,0.013400,0.015300
0.072000,0.032300,-0.034800
0.026300,0.055300,-0.062000
-0.085600,0.017000,-0.001300
0.050000,0.031100,0.065700
-0.013800,0.083000,-0.030100
0.064300,0.045900,0.049600
0.066600,0.012600,0.065900
-0.026000,-0.032900,0.085500
0.055800,0.066600,-0.043000
0.073400,-0.063000,-0.008000
0.070000,-0.065900,0.016500
0.018600,0.059100,0.075600
0.047600,0.012100,-0.084800
0.035500,-0.008500,0.091100
0.021600,-0.067800,-0.067800
0.002800,0.061300,-0.077900
0.076800,-0.057700,0.025800
0.065600,-0.041800,0.062100
-0.071300,0.045900,-0.053900
0.072700,-0.008100,0.069000
0.046800,-0.087600,0.018700
0.039600,-0.034300,0.087000
-0.059100,0.011900,-0.082600
0.026300,0.001200,-0.099800
0.015300,0.062700,0.081400
-0.073100,-0.015400,0.072300
0.038100,0.038300,0.090200
0.092100,0.006200,0.051000
0.101600,-0.027300,-0.013500
0.024800,0.102800,-0.017600
-0.019000,-0.061100,0.086200
-0.023000,0.067900,-0.080300
0.076800,0.018200,0.074300
-0.050700,0.095900,0.007600
0.063100,-0.036300,0.083000
-0.028900,0.030300,0.102400
0.084900,0.048700,0.053100
-0.072200,-0.018800,0.083300
0.040500,-0.000300,0.105200
-0.103800,0.046900,0.005600
0.112100,-0.011100,-0.021300
0.023100,-0.110500,0.020600
0.001200,-0.027300,0.113700
-0.083700,-0.017200,0.080000
0.073700,-0.075100,0.054200
0.088800,-0.069700,-0.036600
-0.105600,0.054200,-0.006000
0.104100,0.044800,-0.041900
0.025600,-0.087000,0.080400
-0.084800,-0.067600,0.054300
0.076500,-0.070700,0.062300
-0.084200,0.015900,-0.086700
0.002300,0.062500,-0.108000
-0.093900,-0.075100,-0.036100
0.005700,0.125800,0.011800
0.035300,0.037500,0.115900
0.119700,0.042400,0.005600
-0.096900,0.023300,0.082000
-0.044200,0.027900,-0.119100
0.095000,0.062500,-0.068100
0.035000,0.115000,-0.056200
0.092500,0.061100,0.075300
0.007600,0.053100,0.124000
-0.082300,0.003000,0.109600
-0.094800,-0.098500,0.016600
-0.003500,0.095600,0.100600
-0.035800,0.098500,0.097200
-0.133500,-0.052500,0.020600
0.142800,0.020500,-0.020500
0.080300,0.041400,-0.116300
-0.146600,0.015900,-0.006500
-0.010300,-0.099900,-0.108800
0.051100,-0.111600,-0.085700
-0.111400,-0.012300,-0.100500
-0.017200,0.102300,-0.109500
-0.149900,-0.021900,-0.001500
0.071800,0.067000,-0.115800
0.035300,0.052800,0.138400
-0.091100,-0.020200,-0.121800
-0.151900,0.022700,-0.008800
0.113400,0.086400,0.065600
-0.152700,-0.033600,-0.016700
-0.152800,-0.030500,-0.023100
0.007700,-0.006600,0.157200
0.070500,-0.099900,-0.099400
-0.155100,0.018000,0.029000
0.002000,-0.107600,-0.118000
0.035900,-0.150400,0.040200
-0.159000,-0.022700,-0.010100
0.118300,0.105300,0.029400
-0.155000,0.050200,-0.009400
0.157700,-0.045800,-0.000200
-0.117400,0.040500,-0.107800
0.109000,0.090200,0.087100
-0.139400,0.086100,0.029400
-0.117900,0.080600,0.086100
0.039200,-0.096100,-0.130800
-0.124100,0.109800,0.022800
-0.103900,0.008700,-0.132500
0.023900,0.035500,0.163100
-0.147300,0.078900,0.024200
0.111200,-0.116900,0.059000
0.121100,0.118200,0.037000
-0.038200,-0.014300,0.169000
0.026400,-0.170500,0.030600
-0.004200,-0.013100,0.176900
0.125000,0.032100,0.121800
-0.013800,0.100300,0.146400
-0.101900,0.049100,0.139300
-0.057000,-0.112300,-0.130700
0.019100,-0.098000,-0.152000
-0.049300,-0.108600,-0.138100
0.003200,0.040900,0.178400
-0.143200,0.035100,-0.108500
-0.089900,0.031400,0.156400
0.152300,-0.077300,0.067000
-0.168000,0.085300,0.013400
0.007300,0.117000,-0.148400
0.109000,-0.074900,-0.137300
0.173000,-0.075900,-0.028900
-0.021600,-0.142900,0.125800
0.058100,-0.123800,0.135200
-0.181600,0.063600,-0.014500
0.010900,-0.174000,-0.092500
-0.101100,-0.003800,-0.172000
0.041800,-0.194300,-0.022000
-0.079600,0.130200,0.130700
0.162800,-0.058300,-0.110800
-0.094100,0.042600,-0.180700
-0.152400,0.008700,-0.142600
