0.000000,0.000000,0.000000
0.003700,-0.008400,0.011000
0.006000,0.014100,-0.003100
0.000600,0.011400,0.011700
-0.007500,0.013000,-0.011800
-0.000300,-0.010000,0.021300
0.006200,-0.002700,-0.023100
-0.003400,-0.016100,-0.017600
0.008500,0.010900,-0.019800
-0.014800,-0.014700,-0.014800
-0.018500,0.000300,-0.018200
0.009900,0.005700,0.024800
-0.004800,-0.031000,0.002900
-0.012500,-0.004400,0.028900
-0.005800,-0.033200,0.012000
-0.025700,0.011800,0.023100
-0.001100,-0.032900,0.017200
0.001800,0.016500,-0.033400
-0.009000,0.000600,0.036600
-0.011400,-0.034100,-0.014000
-0.001000,0.001200,0.040800
-0.010200,0.037300,-0.015300
-0.035600,-0.020800,-0.007100
0.008500,0.041200,0.005400
0.002800,-0.032600,-0.027900
-0.012700,-0.040800,-0.007300
0.028400,-0.012300,0.032400
-0.028200,-0.026800,-0.022900
-0.017000,-0.014600,-0.039900
-0.006200,0.016300,-0.043900
-0.006900,-0.040800,0.023100
-0.030700,0.022000,-0.031900
0.019700,-0.006700,0.045800
-0.032700,0.010800,-0.040300
-0.032100,-0.027100,-0.042800
0.005600,0.059800,0.014900
0.023900,0.057800,-0.004200
-0.004500,-0.060800,-0.021400
-0.091900,-0.039100,-0.031100
0.023600,0.100400,-0.029200
0.013900,-0.099700,0.044400
0.015200,-0.070200,0.084900
-0.053200,0.082700,0.053000
0.098100,-0.064500,0.025900
