0.000000,0.000000,0.000000
-0.000800,0.001200,0.004400
0.004800,0.007200,0.006400
0.006800,0.007300,-0.009900
0.013300,-0.001300,-0.007200
-0.002500,0.002800,-0.016800
0.012400,0.011500,-0.006600
0.007400,0.011100,0.016500
0.020000,-0.008700,-0.002800
-0.021200,-0.010300,-0.001800
0.017600,-0.011700,-0.011100
-0.001600,-0.016100,-0.019300
0.024100,-0.008600,-0.000200
0.007300,0.014400,-0.020400
-0.011400,-0.012300,-0.020800
0.007100,0.028000,-0.004200
-0.005900,-0.004700,0.028600
-0.002200,-0.032200,0.011700
0.026100,-0.017300,-0.014800
0.003200,-0.001800,-0.037500
0.035700,-0.005100,-0.014100
0.003000,-0.031000,-0.026300
-0.000500,0.000600,-0.043100
-0.014100,-0.026000,-0.038000
0.023500,0.029400,-0.037400
0.020300,0.017500,-0.047800
0.012300,-0.013100,0.054100
0.054500,-0.026500,0.005800
-0.037800,-0.011800,-0.049200
0.036300,-0.018400,-0.056200
0.020800,-0.007100,0.066600
0.031300,-0.062800,0.008900
0.042100,-0.068100,-0.009500
-0.069500,-0.044000,0.025700
-0.055800,0.058700,0.035700
-0.060400,-0.024800,-0.072300
0.097700,-0.016500,-0.019100
-0.038200,0.081900,0.051900
0.091700,0.048700,-0.010300
