0.000000,0.000000,0.000000
-0.000800,0.001200,0.000300
0.000500,-0.014100,-0.011300
-0.005600,0.010700,-0.017200
-0.010700,-0.014000,-0.011900
0.002600,0.013400,-0.017000
-0.021700,-0.007000,-0.014100
0.001800,0.025400,-0.014500
-0.018200,-0.001100,-0.024700
-0.007400,-0.021700,-0.021400
-0.023800,-0.008100,-0.023300
0.014000,-0.024200,-0.022600
-0.010300,-0.027300,-0.021100
-0.002800,0.035500,-0.009600
-0.031100,-0.017900,0.011800
-0.000100,-0.037800,0.002200
-0.028600,-0.019500,0.016500
0.000600,0.024300,-0.033000
-0.030100,-0.007100,-0.026900
0.003000,0.002700,-0.042800
-0.022700,-0.037100,-0.006300
0.024800,0.007100,-0.039100
-0.038500,-0.030100,-0.006900
-0.015300,0.046200,0.010000
0.042700,-0.019400,-0.029100
0.012700,0.054400,0.003500
0.035100,-0.009200,-0.045600
-0.025000,0.032400,-0.043300
-0.047000,-0.023100,0.032000
-0.043600,0.023800,-0.038700
-0.055500,0.016600,0.026800
-0.010200,-0.034200,-0.054200
0.050700,-0.015800,-0.038600
0.018400,-0.058800,-0.026500
-0.001900,-0.060900,-0.029400
-0.057300,-0.027600,0.023200
-0.004600,-0.011200,-0.069700
-0.010200,0.009600,-0.072400
0.072500,0.030300,0.009500
-0.044400,0.012800,-0.064300
-0.001300,-0.057100,-0.058600
-0.060800,0.044900,-0.031600
-0.075500,-0.027500,0.023800
0.080900,-0.021200,-0.008800
-0.083500,0.001300,-0.030200
0.082800,-0.005600,-0.034200
-0.075900,-0.043600,-0.026600
-0.027100,-0.086900,-0.025100
0.089000,0.025500,0.047300
0.001300,0.105000,0.020500
-0.045500,-0.027600,-0.094000
-0.096600,-0.036700,-0.041000
-0.099200,0.030900,-0.040600
0.071300,-0.052800,-0.068000
0.029500,-0.079400,-0.077500
-0.112200,-0.041900,0.004200
-0.114400,-0.040000,-0.021400
0.085300,0.012900,-0.087900
-0.092700,-0.031800,-0.077200
-0.118200,-0.020000,-0.036500
-0.109900,0.039100,-0.052000
