#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85002291248_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 15:29:28.342 CEST
#QUERYTIME 82 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854058030165,85,495.0096,499.8838,471.184,-492.3718,-591.5427,43.4247,86278363
854059078739,85,494.9923,499.9218,471.4008,-516.186,-200.3333,-291.2879,86278363
854060110944,85,494.898,499.9272,471.3939,-690.5092,-497.6482,-170.4244,86278363
854060110952,85,494.9185,499.9259,471.3388,-769.9991,-571.1199,-199.2531,86278363
854060127314,85,494.9229,500.0077,471.1596,-540.9379,-572.6667,-192.8215,215683730
854060127315,85,494.8571,499.7182,471.4193,-486.6078,-421.5885,-142.5989,86278363
854060127323,85,494.9477,499.8584,471.1569,-536.2953,-400.3759,-364.3358,86278363
854060127324,85,494.8986,499.7963,471.3388,-443.7845,-279.5238,-351.2414,86278363
854060127339,85,495.1176,499.6397,471.2077,-668.7296,-320.0081,-195.7545,86278360
854060127340,85,495.0863,499.9699,471.2082,-690.8931,-587.5084,-174.627,86278363
854060127348,85,495.0095,499.8348,471.2097,-783.1265,-522.9666,-97.8535,86278363
854061159519,85,494.9339,499.834,471.1268,-454.0626,-328.2228,5.1315,86278363
854061159520,85,494.7281,499.82,471.3038,-461.7314,-450.0527,-367.3938,86278363
854061159528,85,494.9154,499.8041,471.1656,-341.2374,-380.4248,-274.2285,86278363
854061175882,85,495.2319,499.8663,471.054,-544.6016,-430.7168,-324.4357,86278360
854061175889,85,494.8336,499.7985,471.2293,-473.4671,-489.0326,-426.4994,86278363
854061175891,85,495.1096,499.9357,471.2437,-482.9316,-425.0148,-269.9755,86278363
854061175892,85,494.9954,499.8417,471.3093,-644.416,-539.3039,-223.8745,86278363
854061175898,85,494.9118,499.9444,471.375,-696.0471,-380.6846,-244.2572,86278363
854061175899,85,494.9227,499.9009,471.2868,-657.6683,-245.7943,-199.7889,86278363
854061175900,85,494.9896,499.8828,471.2999,-476.4111,-573.5675,-93.0685,86278363
854061175905,85,494.9647,499.9325,471.294,-581.3151,-519.1193,-197.1948,86278363
854061175906,85,494.7672,499.8202,471.1913,-405.5682,-415.7284,-151.3685,86278363
854061175907,85,494.9418,499.7149,471.4204,-567.7259,-501.9803,-154.622,86278363
854061175908,85,494.9995,499.7219,471.2632,-605.9464,-523.4238,-213.158,86278363
854061175914,85,494.9548,499.8208,471.3012,-272.2987,-281.1245,-287.9549,86278363
854061175915,85,494.9244,499.8231,471.2867,-626.0388,-520.3842,-328.3127,86278363
854061175916,85,495.0675,499.854,471.1865,-701.3038,-593.0773,-137.4239,86278363
854062208101,85,494.9984,500.0144,471.3483,-598.2095,-439.7076,-25.9926,215683730
854062208103,85,494.8449,499.7293,471.2592,-527.7097,-568.66,-330.1694,86278363
854062208104,85,494.9473,499.867,471.291,-245.6365,-170.642,-152.6838,86278363
854062224458,85,495.2224,499.9288,471.0379,-540.853,-430.2476,-332.7767,86278360
854062224459,85,495.1348,499.9364,471.0341,-541.0699,-453.0164,-276.9574,86278360
854062224465,85,494.9582,499.8586,471.283,-586.6635,-461.2592,-5.8297,86278363
854062224466,85,494.9039,499.9771,471.2623,-579.069,-350.5865,-350.7222,86278363
854062224467,85,494.9509,499.8754,471.2667,-386.3777,-467.8002,-198.321,86278363
854062224473,85,494.9354,499.9103,471.2491,-554.6661,-506.8043,-175.0389,86278363
854062224474,85,494.9939,499.8924,471.254,-562.5044,-513.78,-78.5734,86278363
854062224475,85,495.0243,499.9048,471.3526,-612.1203,-481.0943,-281.8298,86278363
854062224476,85,494.9227,499.8395,471.2777,-534.6723,-522.662,-274.6988,86278363
854062224481,85,494.9747,499.8694,471.2776,-512.6506,-377.6804,-30.9829,86278363
854062224482,85,494.9792,499.8605,471.2795,-570.2198,-362.1318,-217.3865,86278363
854062224483,85,494.907,499.8775,471.4177,-609.9738,-370.5215,-238.2852,86278363
854062224484,85,494.9682,499.932,471.3026,-741.4666,-443.8951,-348.966,86278363
854062224489,85,495.0755,499.8034,471.1787,-485.6407,-422.7725,-214.8475,86278363
854062224490,85,494.9568,499.8687,471.3039,-512.4571,-444.2184,-413.944,86278363
854062224491,85,494.8374,499.9233,471.2504,-436.2201,-432.7731,-360.9818,86278363
854062224500,85,494.922,499.7517,471.3023,-723.1806,-427.9201,-76.5377,86278363
854062224508,85,495.0374,499.7728,471.1719,-693.6089,-471.9181,-33.667,86278363
854063256672,85,494.9435,499.8199,471.2879,-565.1216,-453.4874,-132.5204,86278363
854063256677,85,494.9334,499.9997,471.2657,-680.8909,-279.9928,-85.9253,86278363
854063256679,85,495.0053,500.0163,471.0901,-622.889,-520.1599,-98.4782,215683730
854063256680,85,494.9804,499.8495,471.3044,-470.9471,-283.6707,-156.6166,86278363
854063256688,85,494.9373,499.9573,471.4096,-506.2408,-258.3762,-158.9512,86278363
854063273034,85,495.1425,499.8518,471.0974,-626.613,-378.2757,-276.5751,86278360
854063273035,85,495.1335,499.9136,471.0461,-605.3345,-400.2634,-247.3602,86278360
854063273041,85,494.9831,499.9359,471.205,-471.5786,-377.0843,-286.6189,86278363
854063273043,85,494.9537,499.8615,471.3167,-570.5988,-364.684,-140.3693,86278363
854063273044,85,495.1379,499.8916,471.2982,-449.5785,-449.7131,-97.0565,86278360
854063273049,85,494.9473,499.8735,471.268,-733.3798,-356.9904,-145.1266,86278363
854063273050,85,494.9405,499.8717,471.3136,-727.3859,-413.4905,-232.8107,86278363
854063273051,85,494.7999,499.8103,471.285,-437.6913,-407.4304,-270.498,86278363
854063273052,85,494.9142,499.7547,471.4522,-440.6212,-496.3018,-157.9077,86278363
854063273057,85,494.9507,499.8568,471.3156,-530.4449,-361.4514,-184.907,86278363
854063273058,85,494.9726,499.8885,471.313,-483.6963,-401.6574,-198.0657,86278363
854063273059,85,494.9597,499.8781,471.3203,-604.089,-433.9032,-118.0008,86278363
854063273060,85,495.018,499.8081,471.2124,-628.411,-364.7624,-169.1393,86278363
854063273061,85,494.9733,499.9693,471.2502,-320.5823,-446.4079,-271.821,86278363
854063273065,85,495.1773,499.7808,471.2658,-521.043,-395.9648,-210.2783,86278360
854063273066,85,494.959,499.8605,471.3553,-488.6603,-404.3436,-398.0495,86278363
854063273067,85,494.9743,499.7083,471.3838,-553.7815,-374.3471,-245.696,86278363
854063273068,85,494.9389,499.8651,471.2002,-365.1587,-611.9364,-160.2587,86278363
854063273069,85,494.8669,499.738,471.2882,-673.453,-312.7341,-77.4165,86278363
854063273073,85,494.9211,499.854,471.2983,-534.1609,-234.6447,96.0688,86278363
854063273074,85,494.9419,499.8971,471.3468,-671.4115,-352.1479,31.1898,86278363
854063273084,85,494.8722,499.7989,471.3594,-563.384,-206.7919,-99.3076,86278363
854102053976,85,494.9707,499.7063,471.4145,-548.0627,-371.4513,-99.895,86278363
854102053984,85,494.9315,499.8512,471.3132,-568.3442,-689.0681,-131.5507,86278363
854102053990,85,494.7535,499.9073,471.2451,-670.7609,-489.9278,-208.1146,86278363
854102053991,85,494.9331,499.761,471.4362,-414.0859,-365.1681,-301.3016,86278363
854102053992,85,495.0292,499.8491,471.3036,-473.1247,-282.6424,-155.7715,86278363
854102054000,85,494.8914,499.8923,471.3232,-491.0932,-526.5108,-67.7865,86278363
854102070345,85,495.1925,499.8109,471.276,-414.6593,-482.4173,-251.7375,86278360
854102070347,85,494.97,499.7711,471.2717,-537.7508,-419.4199,-496.6166,86278363
854102070353,85,494.9452,499.9105,471.3183,-422.5276,-230.5632,-355.9608,86278363
854102070354,85,494.9942,499.8597,471.2752,-674.829,-410.2433,76.7435,86278363
854102070355,85,494.8777,499.8517,471.3506,-508.3011,-491.5402,-333.2275,86278363
854102070356,85,494.9448,499.7813,471.1887,-364.3197,-358.4709,-381.6706,86278363
854102070361,85,495.1236,499.8475,471.1794,-647.3745,-483.8827,-126.7785,86278360
854102070362,85,494.9361,499.852,471.2773,-569.7012,-499.7719,-349.9481,86278363
854102070363,85,494.9416,499.8674,471.2862,-619.2741,-456.697,-308.0576,86278363
854102070364,85,495.0014,499.8342,471.2534,-623.0284,-514.433,-66.292,86278363
854102070369,85,494.9299,499.902,471.3358,-603.6901,-204.1812,-231.9393,86278363
854102070370,85,494.9966,499.8458,471.2934,-538.213,-183.6821,-90.2926,86278363
854102070371,85,494.8899,499.8926,471.2758,-525.7386,-520.3973,-321.0705,86278363
854102070372,85,494.992,499.8951,471.3087,-754.8002,-660.12,-239.1893,86278363
854102070373,85,494.944,499.86,471.2886,-188.5675,-507.2513,-268.6839,86278363
854102070377,85,494.9288,499.9196,471.3221,-638.9997,-543.1895,-349.9479,86278363
854102070378,85,494.8671,499.7993,471.1479,-413.7206,-404.3267,-141.1799,86278363
854102070380,85,494.7639,499.765,471.2127,-444.8167,-416.6273,-308.4867,86278363
854102070381,85,494.7305,499.7917,471.174,-452.8866,-462.2298,-173.9619,86278363
854102070385,85,495.1354,499.8779,471.2623,-440.4456,-432.7189,-220.6545,86278360
854102070386,85,494.8842,499.8503,471.252,-490.6942,-455.0479,-346.5165,86278363
854102070387,85,495.152,499.8221,471.1992,-496.0458,-392.2823,-128.2113,86278360
854102070388,85,494.9149,499.8584,471.3126,-253.0202,-276.3818,-177.5166,86278363
854102070389,85,494.8571,499.7654,471.3894,-599.3433,-253.0928,-145.6245,86278363
854102070394,85,494.9406,499.9039,471.3354,-583.7382,-422.6305,128.7405,86278363
854102070395,85,494.9337,499.8884,471.3552,-604.3389,-489.2988,-24.2429,86278363
854102070396,85,494.9729,499.921,471.3346,-347.7437,-274.6626,-83.929,86278363
854103102560,85,495.2065,499.6311,471.1944,-504.1219,-355.9749,-137.2885,86278360
854103102568,85,494.8483,499.8009,471.1911,-567.1054,-496.2418,-294.4948,86278363
854103102576,85,495.2085,499.9775,471.1297,-503.9023,-389.192,-242.0796,86278360
854103102584,85,494.9901,499.7068,471.279,-406.8604,-364.0094,-289.6613,86278363
854103102591,85,494.9246,500.017,471.0941,-601.8094,-303.0007,-77.6426,215683730
854103118930,85,494.9712,499.8483,471.296,-824.903,-334.4503,-87.2186,86278363
854103118931,85,494.961,499.8987,471.3312,-636.1969,-570.4849,-312.1402,86278363
854103118932,85,495.2434,499.9446,470.9811,-432.2191,-374.0139,-239.8126,86278360
854103118937,85,495.0146,499.8263,471.2607,-445.7081,-530.0375,-229.3618,86278363
854103118938,85,494.9642,499.8846,471.2899,-535.6888,-476.0871,-289.5595,86278363
854103118939,85,494.9724,499.8767,471.2841,-673.2458,-670.5267,-104.1663,86278363
854103118940,85,494.9551,499.8752,471.2831,-315.151,-279.0166,-154.7749,86278363
854103118945,85,495.0174,499.8299,471.2137,-676.2462,-404.1216,-203.4895,86278363
854103118946,85,494.9623,499.8871,471.273,-469.8995,-407.4297,-358.3879,86278363
854103118947,85,494.9701,499.8769,471.2778,-492.4395,-542.5707,-349.0028,86278363
854103118948,85,494.968,499.8904,471.322,-589.4171,-349.6032,-415.0383,86278363
854103118949,85,494.9306,499.8261,471.3012,-460.2997,-257.5313,-274.6878,86278363
854103118953,85,494.9447,499.8648,471.3046,-357.1382,-467.0238,-138.3867,86278363
854103118954,85,494.9441,499.874,471.3008,-543.895,-571.8877,-362.6945,86278363
854103118955,85,494.9308,499.9272,471.241,-496.8521,-517.1494,-208.2349,86278363
854103118956,85,494.9677,499.8623,471.2765,-565.2034,-237.2625,-176.3134,86278363
854103118957,85,494.9126,499.8918,471.2327,-431.1247,-436.4287,-317.4636,86278363
854103118961,85,494.9907,499.8091,471.3908,-639.7961,-413.2968,-157.0747,86278363
854103118962,85,494.8405,499.8698,471.2402,-340.148,-475.7473,-137.2879,86278363
854103118963,85,494.7546,499.8801,471.1865,-411.2178,-484.3611,-147.2422,86278363
854103118964,85,494.8444,499.888,471.2141,-401.8945,-432.601,-134.0855,86278363
854103118965,85,494.9465,499.8498,471.1796,-435.9043,-591.5964,-257.1161,86278363
854103118970,85,495.135,499.8441,471.2323,-500.0135,-369.8219,-197.4286,86278360
854103118971,85,495.0211,499.8813,471.2909,-723.0417,-385.0882,-137.3069,86278363
854103118972,85,494.8459,499.7759,471.3601,-496.0563,-303.1992,-192.0301,86278363
854103118973,85,494.9542,499.6664,471.2192,-527.8237,-463.7895,-5.1949,86278363
854104151152,85,495.1687,499.7029,471.1968,-477.1143,-455.8471,-108.8079,86278360
854104167506,85,494.9631,499.879,471.3381,-438.3563,-575.3433,-256.3289,86278363
854104167507,85,495.049,499.8708,471.258,-448.4127,-395.3251,-176.7812,86278363
854104167508,85,495.2065,499.9421,471.0715,-492.0321,-356.6864,-207.5531,86278360
854104167513,85,495.0907,499.8954,471.1548,-626.4184,-465.9489,-139.549,86278363
854104167514,85,494.9689,499.8752,471.2596,-461.8147,-611.7359,-91.6707,86278363
854104167515,85,494.9767,499.877,471.2928,-535.491,-439.6992,-204.7325,86278363
854104167516,85,494.9598,499.8373,471.2919,-815.82,-530.9891,-172.9786,86278363
854104167521,85,494.9407,499.8328,471.3422,-500.1122,-333.743,-356.1963,86278363
854104167522,85,494.9706,499.8922,471.2828,-380.2661,-352.1946,-351.1035,86278363
854104167523,85,494.9609,499.8734,471.2938,-615.881,-452.1321,-191.87,86278363
854104167524,85,494.9608,499.885,471.2856,-601.0687,-481.6919,-356.5779,86278363
854104167525,85,494.744,499.8686,471.3307,-372.5078,-515.5936,-317.7248,86278363
