#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85000161556_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 15:52:42.651 CEST
#QUERYTIME 279 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854566672059,85,548.7783,520.5703,532.338,391.7885,-575.8106,257.122,752420947
854566672066,85,548.9929,519.9226,532.1321,282.1656,-272.2406,200.9554,752420970
854605469354,85,548.6052,520.1509,532.1809,609.6777,-370.8805,131.1478,752420949
854605469362,85,549.0723,519.8153,532.2971,549.9421,-221.1299,122.8021,752420971
854605469363,85,548.5979,520.78,532.578,670.3724,-583.2529,90.7579,752420947
854605469370,85,548.8465,519.8258,532.4569,503.2206,-166.5674,103.7429,752420971
854605469377,85,548.6254,520.1243,532.4063,465.5554,-90.2807,198.5186,752420948
854605469379,85,548.9235,520.4463,532.8668,74.2487,-768.7994,-20.4208,752420971
854605469380,85,548.8558,520.967,532.7155,87.6273,-794.0632,-2.0282,752420972
854605469386,85,549.1795,520.3897,532.5812,-2.8979,-572.1364,188.6167,752420971
854606501560,85,548.7017,519.9941,532.2867,518.5734,-131.6902,193.8485,752420948
854606501566,85,548.7466,519.9551,532.2736,542.0187,-179.1006,212.0475,752420948
854606501567,85,548.7349,519.9581,532.3192,538.0551,-152.2924,186.8544,752420948
854606501568,85,548.5956,520.1117,532.3439,553.5915,-124.8561,109.2888,752420948
854606501574,85,549.0979,520.2316,532.8812,487.9554,-226.8313,110.973,752420971
854606501575,85,548.6091,520.1867,532.4387,549.2918,-120.5218,170.5042,752420948
854606501576,85,548.9922,520.0857,532.6982,651.635,84.4886,110.8361,752420971
854606501581,85,548.9424,520.2798,532.6854,337.8821,-514.1671,396.2583,752420971
854606501588,85,548.9068,520.2891,532.5101,222.8725,-233.5999,389.9544,752420971
854606501589,85,549.0201,520.1973,532.8237,463.1769,-560.4525,119.0937,752420971
854606501592,85,548.9681,520.1925,532.7299,-335.9389,-64.4441,216.4594,752420971
854606501597,85,548.8494,520.2476,532.2072,240.5748,-103.4528,308.5901,752420970
854606517922,85,548.6547,520.9836,532.6248,671.0677,-541.6642,-37.3417,752420947
854606517923,85,549.0115,520.7491,532.6212,409.8834,-685.9405,-146.2432,752420972
854606517930,85,548.9136,520.8725,532.6903,315.0777,-705.5532,-106.641,752420972
854606517931,85,548.9327,520.8267,532.7537,364.4428,-656.7151,63.436,752420972
854606517937,85,548.8839,519.941,532.2834,504.415,-125.6887,73.8404,752420971
854606517938,85,549.2638,519.9502,532.7482,328.428,-610.8773,-260.1226,752420971
854606517945,85,548.8998,519.9923,532.5153,547.2529,-61.2479,136.7513,752420971
854606517947,85,549.067,520.6895,532.6533,201.3867,-600.5245,-304.6764,752420972
854606517948,85,548.7269,520.5765,532.5436,201.5423,-724.8275,-512.9295,752420947
854606517955,85,549.0309,520.3408,532.9609,229.1294,-825.7668,-301.7081,752420971
854606517956,85,548.6818,520.5476,532.6876,402.4571,-800.5229,-519.3025,752420947
854606517962,85,548.9732,519.835,532.775,139.0304,-582.7695,-402.2991,752420971
854606517969,85,548.7344,520.334,532.9382,-7.399,-76.341,-116.3821,752420948
854606517970,85,549.2372,520.5027,532.4854,30.2522,-641.7488,77.9774,752420971
854607550114,85,549.1151,520.264,532.8364,137.1419,-231.2066,311.934,752420971
854607550115,85,548.9409,520.2311,532.2804,559.58,-77.2994,160.1951,752420971
854607550116,85,548.9846,520.3405,532.1232,331.0271,-290.4434,162.2899,752420970
854607550117,85,548.8691,520.2164,532.2134,383.2171,-128.2153,226.9793,752420970
854607550118,85,549.1011,520.4543,532.4356,349.9001,-237.951,215.4058,752420971
854607550119,85,549.061,520.4684,532.413,362.5142,-158.7925,224.5321,752420971
854607550120,85,549.1357,520.0953,532.6808,267.3287,60.2913,246.3914,752420971
854607550123,85,548.9786,520.2742,532.2321,605.5112,-95.796,90.6654,752420971
854607550124,85,548.8852,520.2319,532.1862,381.6373,-347.131,191.6352,752420970
854607550125,85,549.1129,520.2149,532.1466,365.3338,-226.4911,143.6491,752420970
854607550126,85,548.9172,520.1824,532.0279,473.1288,-290.0484,172.6125,752420970
854607550128,85,548.7533,519.8279,533.2174,41.2614,-205.4722,-204.1175,752420959
854607550132,85,548.8521,520.2283,532.147,498.0295,-288.6902,114.3671,752420970
854607550136,85,548.7786,519.837,533.2431,3.9682,-242.774,-224.5769,752420959
854607550140,85,548.9126,520.3398,532.3017,687.7556,-249.0147,165.8228,752420971
854607550148,85,548.6683,520.3127,532.295,381.3673,-156.82,226.4033,752420948
854607550150,85,548.8032,520.0696,532.4902,458.4435,-71.2069,-250.581,752420948
854607550152,85,548.8445,519.8462,532.7249,255.8766,63.0406,-324.7132,752420971
854607550156,85,548.9579,520.1719,532.8237,204.5351,-639.5182,158.6502,752420971
854607550158,85,548.968,520.4279,532.5604,138.5829,-364.265,-277.2768,752420971
854607550159,85,548.8923,520.3712,532.4774,235.2512,-143.0703,-509.3433,752420971
854607550164,85,549.0696,520.0901,532.9694,369.191,-506.0933,38.1109,752420971
854607550166,85,548.918,520.1183,532.4088,195.1034,-297.8023,-256.3116,752420971
854607550167,85,549.0103,520.1803,532.7403,373.7529,-275.6726,12.2049,752420971
