#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85002222235_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 16:39:21.202 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
853908100525,85,520.6545,507.8948,452.9292,-338.3837,-244.6489,-37.637,321214472
853908100526,85,520.6776,507.9256,453.2196,-184.1944,-249.1308,80.5041,321202167
853908100527,85,520.6046,507.99,453.041,-359.8729,-359.0499,3.7163,321214472
853908100531,85,520.4284,507.8979,453.1269,-150.8086,-428.2535,-258.0306,321202166
853908100533,85,520.6934,507.9438,453.1502,-318.5355,-504.9253,93.7245,321202167
853908100536,85,520.6649,507.7693,452.919,-261.6347,-229.792,-184.0052,321215185
853908100540,85,520.4999,507.9591,453.0617,-212.011,-502.5811,-273.1848,321214473
853908100541,85,520.7766,507.837,453.0246,-120.842,-350.3069,-20.752,321214472
853908100542,85,520.4883,507.8436,453.1415,-163.4749,-348.5849,-325.4634,321202166
853908116913,85,520.632,507.7285,453.112,-389.535,-365.9031,-328.7299,321215185
853909149099,85,520.6304,508.0241,453.0076,-242.7854,-335.5259,-20.8006,321214472
853909149100,85,520.7008,507.8021,453.3031,-262.4771,-474.1393,-134.948,321201454
853909149103,85,520.663,507.8985,453.1852,-309.3777,-400.5504,51.5191,321202167
853909149104,85,520.6285,508.0189,452.9923,-434.317,-302.5342,-76.2253,321214472
853909149107,85,520.515,507.9598,453.0819,-213.2442,-540.0881,-240.6529,321214472
853909149109,85,520.6486,507.8614,453.1702,-129.2728,-455.2368,-115.18,321202167
853909149110,85,520.6486,507.8892,453.1765,-106.1131,-430.4201,-175.8577,321202167
853909149111,85,520.783,507.8543,453.1065,-388.731,-312.1458,-274.3044,321214472
853909149117,85,520.6356,507.7957,452.9902,-83.8598,-364.2472,-126.028,321215185
853909165489,85,520.6718,507.8465,452.9697,-231.5456,-216.9319,-79.8111,321214472
853910197675,85,520.507,507.8453,453.0932,-372.7985,-239.8947,-103.4606,321214473
853910197676,85,520.7323,507.9157,453.0211,-377.885,-246.5604,30.0458,321214472
853910197680,85,520.7093,507.9455,453.1066,-361.6039,-273.0562,-267.113,321214472
853910197683,85,520.5084,507.9898,453.0828,-251.8149,-552.5682,-209.1721,321214472
853910197685,85,520.7775,507.8081,453.1663,-248.2307,-372.1604,-366.1237,321201454
853910197686,85,520.7925,507.8113,453.0859,-255.6814,-303.7104,-342.3907,321215185
853910197687,85,520.632,507.9181,453.162,-303.712,-417.5346,-109.8016,321202167
853910197688,85,520.7413,507.8803,453.0791,-356.8551,-314.8649,-108.2944,321214472
853910197693,85,520.5162,507.8752,453.0371,-161.3511,-481.6359,-197.6225,321214472
853910197694,85,520.7288,507.8538,453.2797,-469.5687,-468.6533,-203.7523,321202167
853910197695,85,520.6163,507.832,453.2298,-415.9218,-274.7173,-295.1945,321202167
