#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85004446829_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 17:07:57.941 CEST
#QUERYTIME 57 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854302250466,85,517.7806,472.2258,501.5526,-571.3626,-546.1776,-280.5836,589626756
854303299017,85,518.0278,472.378,501.5847,-295.4189,-510.2007,-294.9015,589626756
854303299025,85,517.9838,472.3874,501.6183,-265.1603,-494.3978,-247.4103,589626756
854342079920,85,517.9399,472.2905,501.5354,-307.0624,-504.159,-36.3412,589626756
854342079928,85,518.0389,472.3431,501.4612,-503.7142,-459.3372,-103.5015,589626756
854342079936,85,518.0937,472.2536,501.4722,-410.3081,-442.1154,-228.364,589626756
854342079944,85,517.8901,472.3126,501.4962,-298.024,-434.2646,-96.7639,589626756
854342096305,85,518.0168,472.3027,501.5385,-380.0785,-460.7847,-157.0337,589626756
854342096313,85,518.037,472.311,501.5041,-306.4137,-460.6208,-271.2963,589626756
854342096321,85,518.0756,472.2763,501.573,-312.6314,-437.1662,-135.2,589626756
854342096329,85,517.9651,472.2907,501.4738,-501.2501,-480.0834,-122.1202,589626756
854342096337,85,518.1113,472.2726,501.4209,-478.2795,-584.0094,-249.2595,589626756
854343128494,85,517.9786,472.3128,501.6021,-469.0209,-560.306,-55.2555,589626756
854343128495,85,518.0925,472.3538,501.5693,-397.8145,-500.3435,-104.3234,589626756
854343128496,85,518.0052,472.417,501.4278,-380.3378,-417.3025,-191.7984,589626756
854343128503,85,518.0387,472.3695,501.4988,-497.4621,-450.4891,-262.9218,589626756
854343128504,85,518.022,472.3302,501.4896,-473.5585,-515.5106,-266.7849,589626756
854343128510,85,517.8917,472.362,501.5273,-369.9455,-411.951,-62.2972,589626756
854343128511,85,518.0566,472.3182,501.537,-394.1869,-407.3133,-119.049,589626756
854343128512,85,518.0624,472.3032,501.5017,-385.4236,-486.2399,-221.1734,589626756
854343128520,85,518.0606,472.3162,501.497,-423.607,-623.7338,-263.3957,589626756
854343144873,85,517.9912,472.2408,501.3999,-271.5464,-503.8065,-179.3534,589626756
854343144881,85,518.0048,472.3002,501.4951,-318.6143,-484.2571,-244.1964,589626756
854343144882,85,518.1638,472.3986,501.5501,-367.0482,-489.3271,-211.1169,589626756
854343144889,85,518.0152,472.311,501.4933,-434.7023,-433.706,-246.2494,589626756
854343144890,85,518.022,472.2927,501.4979,-325.2515,-460.0825,-161.4912,589626756
854343144897,85,518.0196,472.3016,501.5134,-389.2648,-536.4554,-227.0358,589626756
854343144898,85,518.0124,472.3401,501.4712,-450.2611,-464.383,-190.3373,589626756
854343144905,85,518.012,472.3045,501.487,-227.0305,-460.3633,-123.5465,589626756
854343144913,85,517.8854,472.2514,501.5386,-383.4283,-428.3951,-265.7253,589626756
854344177061,85,518.0001,472.5222,501.5141,-510.9095,-589.4428,-171.6937,589626756
854344177062,85,517.9925,472.4713,501.4532,-513.1741,-630.2137,-203.7654,589626756
854344177068,85,517.9941,472.4959,501.5101,-567.22,-510.3043,-259.6865,589626756
854344177069,85,517.9788,472.4747,501.4618,-463.5854,-562.3196,-166.9912,589626756
854344177070,85,517.9329,472.418,501.4703,-446.6606,-509.9852,-184.5739,589626756
854344177071,85,517.7966,472.2645,501.5143,-311.5632,-520.3427,-167.2767,589626756
854344177072,85,518.0181,472.3189,501.4892,-410.257,-443.5256,-183.59,589626756
854344177076,85,517.9572,472.4276,501.5038,-510.9963,-524.7308,-241.3079,589626756
854344177077,85,517.9752,472.4644,501.445,-475.7164,-563.7441,-151.8436,589626756
854344177078,85,517.9888,472.274,501.4837,-355.3898,-595.7263,-126.4984,589626756
854344177079,85,518.0524,472.3057,501.5096,-430.8814,-405.0532,-343.2088,589626756
854344177080,85,518.0082,472.3058,501.4967,-360.0829,-487.0044,-251.7669,589626756
854344177087,85,518.0035,472.3179,501.4998,-287.1927,-559.3209,-241.0646,589626756
854344177088,85,518.0383,472.3182,501.4984,-395.6279,-413.6061,-323.5407,589626756
854344177095,85,517.8981,472.3828,501.5906,-443.8864,-438.3071,-218.8951,589626756
854344177096,85,518.0329,472.2959,501.4894,-468.7464,-420.2068,-178.2156,589626756
854344177104,85,518.1396,472.3817,501.545,-449.985,-589.0693,-183.4751,589626756
854344193449,85,518.084,472.3318,501.4585,-413.678,-517.7722,-256.9464,589626756
854344193457,85,518.0048,472.2946,501.4966,-458.397,-472.1488,-275.9844,589626756
854344193458,85,517.8134,472.3783,501.5393,-379.9597,-640.3232,-242.5062,589626756
