#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85006587467_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 15:35:45.991 CEST
#QUERYTIME 44 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854046282512,85,487.9766,469.9295,469.4526,74.5443,445.9999,-335.0369,86309256
854046298881,85,488.0244,469.9996,469.4791,103.7406,412.1022,-181.4804,86309256
854046298882,85,487.9842,470.0026,469.5016,89.587,438.3014,-250.678,86309256
854046298883,85,488.0238,470.0325,469.4932,107.0747,493.4474,-166.4489,86309256
854046298889,85,487.9257,469.9483,469.4823,59.7803,433.4492,-303.6081,86309256
854046298890,85,488.0152,470.0461,469.4495,4.0954,416.3699,-318.9341,86309256
854047331087,85,487.9713,470.0514,469.5318,188.1162,545.5057,-434.2117,86309256
854047331088,85,487.9567,470.0527,469.3765,208.511,632.6605,-354.8291,86309256
854047331095,85,487.952,470.0741,469.3501,62.7417,504.6088,-261.0885,86309256
854047331096,85,487.9375,470.0605,469.3635,135.9857,416.319,-427.3047,86309256
854047347458,85,487.9675,470.017,469.4888,68.8606,442.5007,-264.3427,86309256
854047347459,85,488.0034,470.0157,469.4806,75.3114,523.4001,-202.464,86309256
854047347465,85,488.0103,470.05,469.3714,122.2811,413.8677,-317.3131,86309256
854047347473,85,487.862,470.0521,469.3778,225.61,544.7077,-366.6937,86309256
854048379663,85,488.024,469.9994,469.2666,77.9364,501.013,-315.576,86309256
854048379664,85,487.9451,470.0678,469.3592,209.4776,531.1577,-467.2978,86309256
854048379670,85,487.9373,470.0285,469.3198,177.7582,552.6169,-374.763,86309256
854048379671,85,487.9627,470.0645,469.3661,166.0337,393.8119,-408.1323,86309256
854048379672,85,487.9593,470.0459,469.3503,180.7862,490.7166,-356.1303,86309256
854048379678,85,487.9637,470.0348,469.3611,157.4938,636.3688,-430.8344,86309256
854048379679,85,487.9711,470.073,469.3569,151.9002,602.4805,-460.2251,86309256
854048379680,85,487.9698,470.0511,469.3549,206.9328,510.8046,-378.2885,86309256
854048396033,85,488.0392,470.009,469.4696,165.3534,598.6705,-398.298,86309256
854048396034,85,487.83,470.0755,469.3199,112.6505,404.7677,-303.2469,86309256
854048396041,85,487.9512,470.0565,469.3405,157.2677,481.1434,-312.8481,86309256
854048396042,85,487.9623,470.0524,469.3401,158.3316,581.2465,-414.1159,86309256
854048396049,85,487.9498,470.0596,469.3602,212.8133,506.0767,-351.1537,86309256
854048396057,85,487.9555,470.0435,469.369,158.5041,460.2246,-292.7685,86309256
854049428239,85,488.0367,469.9764,469.2033,99.6285,459.9622,-330.9262,86309256
854049428240,85,488.0148,469.9678,469.2119,105.9906,499.8409,-331.8819,86309256
854049428247,85,487.9424,470.0638,469.3721,255.0951,502.1894,-298.2029,86309256
854049428248,85,487.9755,470.0581,469.3623,206.4128,469.409,-312.6073,86309256
854049428254,85,487.908,470.0739,469.3071,71.509,450.8412,-369.619,86309256
854049428255,85,487.8949,470.0832,469.2859,141.4637,451.6686,-281.7966,86309256
854049428256,85,487.9478,470.0522,469.3176,128.4897,443.5607,-366.8735,86309256
854049444609,85,487.9846,469.9326,469.4674,191.9377,601.6465,-386.2865,86309256
854049444610,85,487.9235,470.0524,469.3743,195.9215,456.2046,-281.9053,86309256
854049444617,85,487.9682,470.0429,469.339,128.2448,469.1559,-414.5386,86309256
854049444618,85,487.933,470.0796,469.3531,-5.5632,478.4323,-336.6875,86309256
854049444625,85,487.9462,470.0596,469.3568,93.7626,536.5915,-338.1825,86309256
854049444626,85,487.9381,470.0493,469.386,104.5207,619.6238,-307.6136,86309256
854049444633,85,487.9556,470.0341,469.3323,181.2687,468.6922,-334.6077,86309256
854049444634,85,487.9713,470.0019,469.3138,158.3599,517.1551,-255.0124,86309256
854050476831,85,487.9592,470.0386,469.3239,90.1589,619.3155,-457.0063,86309256
854050476832,85,487.9171,470.1001,469.2925,149.1245,510.1231,-295.2959,86309256
854050493194,85,487.9351,470.0807,469.3995,52.4033,484.673,-274.2285,86309256
854050493201,85,487.9277,470.0865,469.3675,121.0677,481.4106,-492.7118,86309256
854050493210,85,487.9385,470.1151,469.5008,90.7849,541.1972,-380.673,86309256
854050493218,85,487.9219,470.015,469.2732,118.2358,421.5999,-294.3896,86309256
854051541763,85,488.0309,470.0218,469.1948,177.9025,569.895,-459.8657,86309256
854051541771,85,487.9399,470.0943,469.3735,51.5359,436.6949,-206.7445,86309256
