#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85007636585_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 17:47:24.886 CEST
#QUERYTIME 66 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854164002416,85,530.9999,522.2962,482.1206,-302.3512,-361.6084,-253.7554,321176006
854164002424,85,531.0215,522.2994,482.1025,-428.0098,-162.8993,-161.2017,321176006
854164002432,85,530.9402,522.3824,482.0023,-335.4432,-229.0997,-301.5621,321176006
854164018793,85,531.0117,522.3027,482.0945,-347.5882,-262.0831,-382.3883,321176006
854164018794,85,531.0749,522.2253,481.9924,-334.4269,-288.3124,-327.0999,321176006
854164018801,85,531.0758,522.2904,482.0669,-393.7602,-232.615,-135.4424,321176006
854164018802,85,531.031,522.2549,481.9692,-367.4921,-199.1915,-226.4084,321176006
854164018809,85,531.0435,522.3054,481.9677,-259.8335,-294.7309,-193.3728,321176006
854164018810,85,531.0828,522.3647,481.9777,-382.9133,-292.1057,-296.8079,321176006
854202799728,85,531.0389,522.3461,482.0378,-289.0022,-254.5398,-312.9951,321176006
854202799736,85,530.9763,522.3842,482.1046,-330.2998,-180.7596,-310.34,321176006
854202799744,85,530.9309,522.4257,482.0637,-360.819,-198.9233,-281.4644,321176006
854202816097,85,531.096,522.1781,482.157,-305.9926,-260.0092,-219.1441,321176006
854202816105,85,531.0068,522.3315,482.0786,-301.4477,-180.6288,-180.4141,321176006
854202816106,85,531.0238,522.3356,482.0831,-314.1981,-272.297,-293.9267,321176006
854202816113,85,531.036,522.3414,482.0369,-354.13,-284.4238,-219.9147,321176006
854202816114,85,531.0148,522.343,482.0818,-284.2816,-214.8575,-263.9862,321176006
854202816121,85,531.0045,522.3167,482.0652,-303.9846,-164.2088,-244.3971,321176006
854202816122,85,531.0226,522.3101,482.0806,-250.3551,-243.9504,-225.2705,321176006
854202816123,85,531.047,522.2904,482.0997,-162.5741,-141.4883,-286.3203,321176006
854202816131,85,530.9359,522.2262,482.1171,-331.8463,-146.6388,-159.1871,321176006
854203848295,85,531.033,522.2227,482.0701,-231.8134,-263.6665,-245.9041,321176006
854203848296,85,531.0105,522.3259,482.0397,-329.3195,-334.238,-139.5124,321176006
854203848303,85,530.9702,522.3312,482.088,-437.5287,-369.16,-174.5046,321176006
854203848304,85,530.9876,522.3389,482.057,-337.1629,-267.9364,-259.6159,321176006
854203848312,85,531.0283,522.3347,482.0519,-425.9885,-267.7021,-272.6377,321176006
854203864673,85,531.0202,522.3386,482.0318,-304.5915,-277.0134,-236.465,321176006
854203864674,85,531.0411,522.2537,482.1343,-322.3539,-333.2009,-141.2635,321176006
854203864681,85,531.007,522.3435,482.0495,-264.3875,-280.7828,-237.2413,321176006
854203864682,85,531.0271,522.3356,482.053,-352.1428,-271.8384,-244.6754,321176006
854203864689,85,531.0052,522.2977,482.0498,-334.375,-224.4735,-246.3803,321176006
854203864690,85,531.0216,522.3395,482.0591,-275.4582,-234.4199,-232.6196,321176006
854203864691,85,531.0477,522.3423,482.0826,-361.9972,-188.2977,-171.8498,321176006
854203864697,85,531.058,522.35,482.0903,-360.5124,-286.3699,-281.1879,321176006
854203864698,85,531.0059,522.3274,482.0923,-302.2983,-305.5442,-334.6443,321176006
854204896863,85,531.0527,522.1951,482.1449,-400.4055,-256.797,-244.5358,321176006
854204896871,85,530.9741,522.2391,482.1499,-273.486,-284.2389,-151.7825,321176006
854204896872,85,531.0149,522.2882,482.1626,-269.283,-190.1594,-305.1048,321176006
854204896880,85,531.0375,522.369,482.0922,-314.9571,-177.0747,-383.3589,321176006
854204913249,85,531.0047,522.3554,482.0927,-298.0233,-210.3491,-251.4552,321176006
854204913250,85,531.0096,522.2729,482.0185,-369.967,-254.9286,-182.4659,321176006
854204913257,85,531.019,522.3213,482.0904,-347.854,-156.1477,-176.7592,321176006
854204913258,85,531.0099,522.324,482.1143,-318.3692,-221.932,-231.3655,321176006
854204913259,85,531.0231,522.3596,482.0036,-357.7228,-215.6971,-216.8509,321176006
854204913265,85,531.0277,522.3649,482.0301,-283.6609,-355.4948,-175.525,321176006
854204913266,85,531.045,522.2836,482.0841,-302.1739,-366.3521,-324.5372,321176006
854204913267,85,531.0343,522.2703,482.0583,-253.1807,-244.8291,-357.7407,321176006
854204913275,85,531.0159,522.3142,482.0219,-313.3528,-43.5542,-261.723,321176006
#OK
