#OK
#SQL= select p.* from MDR1..FOFParticles f, MDR1..particles p where f.fofParticleId like '85007909489_%' and f.particleId = p.particleId order by f.fofParticleId asc
#MAXROWS UNLIMITED
#QUERYTIMEOUT 2400 sec
#DATE 2013-10-08 17:50:37.700 CEST
#QUERYTIME 55 millisec
#COLUMN 1 name=particleId JDBC_TYPE=-5 JDBC_TYPENAME=bigint
#COLUMN 2 name=snapnum JDBC_TYPE=5 JDBC_TYPENAME=smallint
#COLUMN 3 name=x JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 4 name=y JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 5 name=z JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 6 name=vx JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 7 name=vy JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 8 name=vz JDBC_TYPE=7 JDBC_TYPENAME=real
#COLUMN 9 name=phkey JDBC_TYPE=4 JDBC_TYPENAME=int
particleId,snapnum,x,y,z,vx,vy,vz,phkey
854254277550,85,483.2991,544.2117,497.8725,-439.0443,-293.4366,340.6505,215717484
854254277565,85,483.3184,544.291,497.8864,-566.6711,-256.4878,168.7671,215717484
854255326117,85,483.2769,544.1666,497.7937,-621.2987,-217.4414,249.0517,215717484
854255326118,85,483.3514,544.1851,497.8663,-538.8047,-337.0201,300.6248,215717484
854255326125,85,483.2653,544.1771,497.8112,-600.7822,-188.2864,233.6463,215717484
854255326126,85,483.3611,544.1911,497.8646,-558.7634,-276.9008,264.1962,215717484
854255326127,85,483.2799,544.1906,497.8481,-591.9854,-296.1619,237.0581,215717484
854255326132,85,483.3386,544.114,497.8536,-605.9147,-275.354,299.7104,215717484
854255326133,85,483.3561,544.2038,497.8619,-577.3601,-239.9022,139.5374,215717484
854255326134,85,483.3002,544.1895,497.8795,-562.5411,-262.7894,259.2766,215717484
854255326135,85,483.4035,544.249,497.8665,-631.6077,-160.9131,220.3504,215717485
854255326141,85,483.3177,544.2083,497.8547,-480.0419,-216.6985,68.7123,215717484
854255326142,85,483.364,544.2107,497.8435,-509.1832,-212.5328,111.7831,215717484
854256374685,85,483.4041,544.2787,497.7542,-550.3127,-264.5794,348.9984,215717485
854256374692,85,483.3413,544.2704,497.885,-591.54,-330.9348,371.2657,215717484
854256374693,85,483.3434,544.1882,497.8728,-593.3626,-337.3228,297.0294,215717484
854256374694,85,483.3343,544.1798,497.8383,-562.6724,-333.4447,275.7089,215717484
854256374700,85,483.341,544.2214,497.875,-570.2012,-254.928,284.3305,215717484
854256374701,85,483.3418,544.1859,497.8638,-615.7589,-235.6405,237.0332,215717484
854256374702,85,483.341,544.1874,497.8382,-548.5004,-267.9733,211.5527,215717484
854256374703,85,483.2936,544.222,497.9501,-644.6818,-225.7429,252.014,215717484
854256374708,85,483.338,544.2068,497.862,-603.5893,-272.1377,147.3438,215717484
854256374709,85,483.3424,544.1866,497.8598,-633.7454,-170.8905,249.9619,215717484
854256374710,85,483.3568,544.1718,497.8666,-657.7654,-156.1634,265.0929,215717484
854256374711,85,483.3587,544.22,497.9535,-646.1693,-253.2446,336.5057,215717484
854256374717,85,483.3405,544.1767,497.8752,-715.2183,-341.7282,203.5659,215717484
854256374718,85,483.4286,544.2723,497.7909,-552.5537,-238.4459,218.3626,215717485
854256374719,85,483.3975,544.2616,497.8495,-530.6395,-205.3711,240.306,215717484
854257423268,85,483.3504,544.2145,497.8082,-723.0143,-268.9099,147.2326,215717484
854257423270,85,483.3473,544.2314,497.9656,-614.4089,-208.4507,250.9376,215717484
854257423276,85,483.3648,544.1947,497.8454,-689.6511,-171.9295,199.9361,215717484
854257423277,85,483.3338,544.191,497.8719,-641.5817,-230.1697,300.0538,215717484
854257423278,85,483.3456,544.1934,497.9479,-627.9161,-237.6248,193.1369,215717484
854257423279,85,483.3596,544.1965,497.9274,-646.6593,-159.4847,371.1363,215717484
854257423284,85,483.2526,544.2033,497.8229,-574.9943,-270.1458,262.4219,215717484
854257423285,85,483.34,544.194,497.8647,-568.5,-189.8856,242.2249,215717484
854257423286,85,483.3438,544.1749,497.8753,-622.4416,-144.5278,239.9853,215717484
854257423287,85,483.3723,544.2123,497.9255,-582.1768,-254.4323,391.6108,215717484
854257423293,85,483.3279,544.168,497.8632,-626.3461,-179.3792,207.1973,215717484
854257423294,85,483.3434,544.1621,497.8629,-710.1567,-288.3626,324.5536,215717484
854257423295,85,483.3036,544.2501,497.8421,-494.3656,-205.6364,259.9906,215717484
854258471853,85,483.3308,544.2156,497.8235,-751.3846,-192.8734,148.6305,215717484
854258471854,85,483.3446,544.1963,497.9443,-584.9344,-243.897,67.6214,215717484
854258471861,85,483.4068,544.0995,497.8416,-704.6016,-161.0693,215.889,215717485
854258471862,85,483.3471,544.1324,497.8,-678.4786,-115.8215,244.5164,215717484
854258471870,85,483.3364,544.1848,497.8162,-651.407,-76.2082,303.25,215717484
#OK
